conversation_id,n_turns,duration_observed,admiration_mean,admiration_std,admiration_max,admiration_min,admiration_sum,admiration_nonzero_count,admiration_nonzero_prop,buyer_admiration_mean,buyer_admiration_std,seller_admiration_mean,seller_admiration_std,amusement_mean,amusement_std,amusement_max,amusement_min,amusement_sum,amusement_nonzero_count,amusement_nonzero_prop,buyer_amusement_mean,buyer_amusement_std,seller_amusement_mean,seller_amusement_std,anger_mean,anger_std,anger_max,anger_min,anger_sum,anger_nonzero_count,anger_nonzero_prop,buyer_anger_mean,buyer_anger_std,seller_anger_mean,seller_anger_std,annoyance_mean,annoyance_std,annoyance_max,annoyance_min,annoyance_sum,annoyance_nonzero_count,annoyance_nonzero_prop,buyer_annoyance_mean,buyer_annoyance_std,seller_annoyance_mean,seller_annoyance_std,approval_mean,approval_std,approval_max,approval_min,approval_sum,approval_nonzero_count,approval_nonzero_prop,buyer_approval_mean,buyer_approval_std,seller_approval_mean,seller_approval_std,caring_mean,caring_std,caring_max,caring_min,caring_sum,caring_nonzero_count,caring_nonzero_prop,buyer_caring_mean,buyer_caring_std,seller_caring_mean,seller_caring_std,confusion_mean,confusion_std,confusion_max,confusion_min,confusion_sum,confusion_nonzero_count,confusion_nonzero_prop,buyer_confusion_mean,buyer_confusion_std,seller_confusion_mean,seller_confusion_std,curiosity_mean,curiosity_std,curiosity_max,curiosity_min,curiosity_sum,curiosity_nonzero_count,curiosity_nonzero_prop,buyer_curiosity_mean,buyer_curiosity_std,seller_curiosity_mean,seller_curiosity_std,desire_mean,desire_std,desire_max,desire_min,desire_sum,desire_nonzero_count,desire_nonzero_prop,buyer_desire_mean,buyer_desire_std,seller_desire_mean,seller_desire_std,disappointment_mean,disappointment_std,disappointment_max,disappointment_min,disappointment_sum,disappointment_nonzero_count,disappointment_nonzero_prop,buyer_disappointment_mean,buyer_disappointment_std,seller_disappointment_mean,seller_disappointment_std,disapproval_mean,disapproval_std,disapproval_max,disapproval_min,disapproval_sum,disapproval_nonzero_count,disapproval_nonzero_prop,buyer_disapproval_mean,buyer_disapproval_std,seller_disapproval_mean,seller_disapproval_std,disgust_mean,disgust_std,disgust_max,disgust_min,disgust_sum,disgust_nonzero_count,disgust_nonzero_prop,buyer_disgust_mean,buyer_disgust_std,seller_disgust_mean,seller_disgust_std,embarrassment_mean,embarrassment_std,embarrassment_max,embarrassment_min,embarrassment_sum,embarrassment_nonzero_count,embarrassment_nonzero_prop,buyer_embarrassment_mean,buyer_embarrassment_std,seller_embarrassment_mean,seller_embarrassment_std,excitement_mean,excitement_std,excitement_max,excitement_min,excitement_sum,excitement_nonzero_count,excitement_nonzero_prop,buyer_excitement_mean,buyer_excitement_std,seller_excitement_mean,seller_excitement_std,fear_mean,fear_std,fear_max,fear_min,fear_sum,fear_nonzero_count,fear_nonzero_prop,buyer_fear_mean,buyer_fear_std,seller_fear_mean,seller_fear_std,gratitude_mean,gratitude_std,gratitude_max,gratitude_min,gratitude_sum,gratitude_nonzero_count,gratitude_nonzero_prop,buyer_gratitude_mean,buyer_gratitude_std,seller_gratitude_mean,seller_gratitude_std,grief_mean,grief_std,grief_max,grief_min,grief_sum,grief_nonzero_count,grief_nonzero_prop,buyer_grief_mean,buyer_grief_std,seller_grief_mean,seller_grief_std,joy_mean,joy_std,joy_max,joy_min,joy_sum,joy_nonzero_count,joy_nonzero_prop,buyer_joy_mean,buyer_joy_std,seller_joy_mean,seller_joy_std,love_mean,love_std,love_max,love_min,love_sum,love_nonzero_count,love_nonzero_prop,buyer_love_mean,buyer_love_std,seller_love_mean,seller_love_std,nervousness_mean,nervousness_std,nervousness_max,nervousness_min,nervousness_sum,nervousness_nonzero_count,nervousness_nonzero_prop,buyer_nervousness_mean,buyer_nervousness_std,seller_nervousness_mean,seller_nervousness_std,optimism_mean,optimism_std,optimism_max,optimism_min,optimism_sum,optimism_nonzero_count,optimism_nonzero_prop,buyer_optimism_mean,buyer_optimism_std,seller_optimism_mean,seller_optimism_std,pride_mean,pride_std,pride_max,pride_min,pride_sum,pride_nonzero_count,pride_nonzero_prop,buyer_pride_mean,buyer_pride_std,seller_pride_mean,seller_pride_std,realization_mean,realization_std,realization_max,realization_min,realization_sum,realization_nonzero_count,realization_nonzero_prop,buyer_realization_mean,buyer_realization_std,seller_realization_mean,seller_realization_std,relief_mean,relief_std,relief_max,relief_min,relief_sum,relief_nonzero_count,relief_nonzero_prop,buyer_relief_mean,buyer_relief_std,seller_relief_mean,seller_relief_std,remorse_mean,remorse_std,remorse_max,remorse_min,remorse_sum,remorse_nonzero_count,remorse_nonzero_prop,buyer_remorse_mean,buyer_remorse_std,seller_remorse_mean,seller_remorse_std,sadness_mean,sadness_std,sadness_max,sadness_min,sadness_sum,sadness_nonzero_count,sadness_nonzero_prop,buyer_sadness_mean,buyer_sadness_std,seller_sadness_mean,seller_sadness_std,surprise_mean,surprise_std,surprise_max,surprise_min,surprise_sum,surprise_nonzero_count,surprise_nonzero_prop,buyer_surprise_mean,buyer_surprise_std,seller_surprise_mean,seller_surprise_std,outcome_binary,dataset
1,7,7,0.4296261838571428,0.23457229085070952,0.7401155,0.045252517,3.0073832869999997,7,1.0,0.42167615425,0.31760640855785965,0.44022622333333333,0.11604648022435854,0.0016892804857142857,0.0012065512645654313,0.003493881,0.00058312394,0.0118249634,7,1.0,0.00202355325,0.0013313928376973855,0.0012435834666666668,0.0010894687781653738,0.001626127337142857,0.0007777705552117563,0.002695092,0.00063676626,0.01138289136,7,1.0,0.001784180365,0.001051382863708268,0.0014153899666666666,0.0002002382139144857,0.003686512285714286,0.0007451142262034379,0.0047135907,0.0027575856,0.025805586000000002,7,1.0,0.003658059975,0.0007027056662162823,0.0037244486999999994,0.0009597473235233791,0.19911160142857143,0.1448275688768993,0.4497468,0.05881875,1.39378121,7,1.0,0.165983415,0.11323813815562714,0.24328251666666667,0.1963904328611779,0.021776342571428572,0.015364704932983482,0.055500403,0.00887951,0.152434398,7,1.0,0.02371604225,0.021436948218652597,0.019190076333333334,0.0011620328616628423,0.0346804011,0.026409771982060355,0.07896158,0.0015502417,0.24276280770000003,7,1.0,0.026049640425,0.023425522416175314,0.046188082,0.03035910701131659,0.36597818218571426,0.2705199096344876,0.833329,0.0016140753,2.5618472753,7,1.0,0.360222296325,0.3707282717173852,0.3736526966666667,0.11501860565688592,0.04425406455714286,0.05344500185521488,0.15233259,0.0049422067,0.30977845190000003,7,1.0,0.064409822925,0.06499649114347078,0.017379720066666663,0.018342140006301997,0.0023559575571428576,0.0014460734848884512,0.0054640896,0.0012396938,0.016491702900000002,7,1.0,0.002010486075,0.0005526335548830609,0.0028165862,0.002293100650263671,0.005805806485714286,0.002473522762409494,0.0111277625,0.0040914197,0.0406406454,7,1.0,0.005016562475,0.0010224718344173803,0.006858131833333333,0.0037255706163552113,0.0009909689000000001,0.00042196884755158913,0.0017607764,0.00047861628,0.0069367823,7,1.0,0.001079368445,0.0005372964651534373,0.0008731028400000002,0.00025431145560155405,0.0004781067571428572,0.00024243740111972123,0.00082220184,0.00021583846,0.0033467473000000003,7,1.0,0.00051230414,0.0002878952724017505,0.00043251024666666663,0.00021574212369904175,0.04011130464285715,0.03785939885353969,0.11667103,0.0098740775,0.28077913250000003,7,1.0,0.05485974775,0.04576753560232002,0.020446713833333335,0.011955079517154667,0.0017058409,0.0011324854089852503,0.0035276178,0.00039265634,0.0119408863,7,1.0,0.0019558885849999996,0.0014904886395769976,0.0013724439866666667,0.00047271247640963155,0.2661793142571428,0.372963652128776,0.82194686,0.0029630372,1.8632551997999998,7,1.0,0.2663890424,0.3775565607784848,0.2658996767333333,0.45108981065845705,0.0008887602071428571,0.0004576648519141331,0.0015208103,0.0003722347,0.006221321449999999,7,1.0,0.000883894175,0.0004789316452357085,0.0008952482499999999,0.0005331018385193185,0.013171608328571427,0.013100196083873186,0.039998215,0.0021646526,0.09220125829999999,7,1.0,0.01171394005,0.005183051205618364,0.01511516603333333,0.021555362770303132,0.0092348984,0.00734728887675025,0.023277517,0.002146797,0.0646442888,7,1.0,0.011397061075000001,0.009614695661323858,0.006352014833333333,0.0012116027280725074,0.0012329981542857139,0.0008178634441875241,0.0024112242,0.00022733168,0.008630987079999998,7,1.0,0.00141196297,0.0010550429256898665,0.0009943783999999999,0.00043308496419539895,0.10320999585714287,0.14029817155429178,0.41617158,0.02129694,0.7224699710000001,7,1.0,0.1423383295,0.18450116882012507,0.05103888433333333,0.029067483149833706,0.0031326387285714285,0.0028981926486708947,0.009276967,0.0008611201,0.0219284711,7,1.0,0.004089607800000001,0.003729509699958082,0.0018566799666666668,0.000247006544131716,0.007272140614285714,0.001682491835882572,0.009623622,0.005393186,0.0509049843,7,1.0,0.0064444345,0.00135694308965913,0.008375748766666668,0.0015916259787775403,0.0032139493857142863,0.002085604782979657,0.0060705584,0.0013024991,0.022497645700000003,7,1.0,0.003391731975,0.0019523538841010907,0.002976905933333333,0.0026803387292718534,0.0017677624414285714,0.0015472344233975709,0.004924889,0.00044196245,0.01237433709,7,1.0,0.0019987704625,0.0019962400864019713,0.0014597517466666667,0.0009773975983558454,0.0019505296642857142,0.0008638163998629968,0.0027696535,0.0006866421,0.01365370765,7,1.0,0.0018471864749999998,0.0008712802882833681,0.0020883205833333333,0.001024696624025187,0.006393477714285715,0.004433216710235206,0.013845471,0.0011215247,0.044754344,7,1.0,0.007163884475,0.00587936528435408,0.0053662687,0.0020832753747334434,1.0,a2a
2,7,7,0.5327944088571429,0.27493148027258657,0.7922453,0.039473172,3.7295608620000005,7,1.0,0.46060253300000004,0.3583138000799648,0.6290502433333334,0.09928582556136417,0.0019321656285714286,0.0011726248178835317,0.0039115935,0.0007482465,0.0135251594,7,1.0,0.0024427581,0.0012581722622172292,0.0012513756666666668,0.000730772828124735,0.0016281339714285712,0.0006214016297805248,0.0023352304,0.0005540272,0.011396937799999998,7,1.0,0.00178552785,0.0008286998296919518,0.0014182754666666666,0.00011268669322330535,0.0031379222,0.0005671492450592407,0.0040230416,0.0022048068,0.0219654554,7,1.0,0.00323991865,0.0007595386851576532,0.003001926933333333,0.0002260036651881187,0.17162554714285716,0.13495730381714005,0.43870512,0.062516205,1.2013788300000001,7,1.0,0.11817926625,0.08510837058663867,0.242887255,0.17448470721606255,0.015428998857142858,0.0066914608178345585,0.027144717,0.008017302,0.108002992,7,1.0,0.01229450475,0.003599160766518344,0.019608324333333333,0.008309377685822766,0.02952827978571429,0.015758250086417184,0.051997542,0.0016393415,0.20669795850000003,7,1.0,0.025002254374999998,0.015857083441578317,0.035562980333333334,0.016498498912398737,0.4071787348571428,0.27478193950177826,0.78493726,0.002272894,2.8502511439999996,7,1.0,0.4879968485000001,0.3382943187366412,0.29942125,0.156109337949909,0.027092434757142857,0.03201283424016169,0.092728786,0.006246398,0.1896470433,7,1.0,0.041539713575,0.03739981569302758,0.007829396333333334,0.0015167870641617212,0.0017367351714285713,0.0005857912192589998,0.0025602693,0.0010899885,0.0121571462,7,1.0,0.001836737275,0.0007079986963319748,0.0016033990333333334,0.0004805124313173629,0.004668875085714285,0.0008874684720280273,0.0056243176,0.0032510832,0.032682125599999994,7,1.0,0.00433427155,0.0010174373548943786,0.005115013133333333,0.0005362414766731251,0.0009320849828571428,0.00042296026769910865,0.0014704529,0.00045068102,0.00652459488,7,1.0,0.00113390708,0.00047952818533957757,0.0006629888533333333,4.101018381303031e-05,0.0004697379914285713,0.00024733263043300594,0.0008724187,0.0001972612,0.0032881659399999993,7,1.0,0.0005673257175,0.0002842783855076157,0.00033962102333333333,0.00013362867540866606,0.061759226857142864,0.05861607314541327,0.15721157,0.016512357,0.43231458800000006,7,1.0,0.0883796505,0.06718282135868932,0.026265328666666667,0.015172862004604284,0.001498705447142857,0.0010154737039857146,0.0034993473,0.00040316608,0.010490938129999999,7,1.0,0.0018013095949999999,0.0012778330286398818,0.00109523325,0.00046578041546775824,0.24095649091428567,0.3260621015140578,0.7291494,0.0047349124,1.6866954363999997,7,1.0,0.2443625276,0.3344627172988017,0.23641510866666668,0.3887124642149472,0.0008221878285714286,0.00038201299601765175,0.0013397563,0.0002878244,0.0057553148,7,1.0,0.000846123475,0.00032334593941572213,0.0007902736333333333,0.0005275407931598687,0.016878315714285715,0.014372582672615116,0.04767832,0.005365367,0.11814821,7,1.0,0.014399489249999998,0.003908560208983983,0.02018341766666667,0.02383533981358467,0.014716202628571429,0.01022149807539126,0.032833103,0.0025283524,0.1030134184,7,1.0,0.01380164435,0.0078641275047487,0.015935613666666668,0.01472301049343219,0.0011127127957142858,0.000696334369959938,0.0022385835,0.0002456792,0.00778898957,7,1.0,0.0013114759999999998,0.000835116323718275,0.00084769519,0.00047344549146419515,0.040360035999999995,0.017084540517264525,0.067059316,0.024735931,0.28252025199999997,7,1.0,0.039099216,0.019491938194356812,0.04204112933333334,0.017272019159940574,0.002976364122857143,0.0027039122384854455,0.00820901,0.00093399826,0.02083454886,7,1.0,0.0032361197149999997,0.003427560246502725,0.0026300233333333336,0.0019990739021242946,0.006167364814285714,0.001096073685038665,0.007470975,0.00460611,0.0431715537,7,1.0,0.00575336425,0.0013630653706561216,0.006719365566666666,0.00013176335483875394,0.0031496001999999994,0.002448066131550925,0.008120506,0.0011164166,0.022047201399999997,7,1.0,0.002761239325,0.0012375920823250455,0.0036674146999999997,0.003870114466900529,0.0012611199614285715,0.0005725027218485989,0.0019176232,0.00044893418,0.00882783973,7,1.0,0.00134527977,0.000645725709750167,0.0011489068833333334,0.0005698966152932089,0.0018191990628571432,0.0007419381124503263,0.0026594298,0.00077682134,0.012734393440000002,7,1.0,0.0019227844849999999,0.0008165250432034555,0.001681085166666667,0.0007754184141539672,0.009516887314285715,0.011316186507177061,0.034501333,0.0013705407,0.06661821120000001,7,1.0,0.012839489675000001,0.014754253207471984,0.005086750833333333,0.002473401074574559,1.0,a2a
3,9,9,0.38429174955555556,0.25188091708781385,0.76051044,0.021110136,3.458625746,9,1.0,0.41444613520000007,0.32259862745175266,0.3465987675,0.16436037129433548,0.0014327737388888887,0.0006934200465161149,0.0024628968,0.00041818828,0.012894963649999999,9,1.0,0.001543768328,0.0006171379276726401,0.0012940305025,0.0008533495304896249,0.0016234361777777778,0.0003833117497646458,0.0021589748,0.0010061921,0.0146109256,9,1.0,0.00189137832,0.00024705486500750597,0.0012885085,0.00020298407121901627,0.003955270766666667,0.0014003578261950987,0.007325687,0.0028436317,0.0355974369,9,1.0,0.0038195463799999994,0.0006557339907334543,0.00412492625,0.002141715090520798,0.17029908777777777,0.11177467488241899,0.4262007,0.08319513,1.5326917899999999,9,1.0,0.114360752,0.022613467241992553,0.2402220075,0.14456924765187404,0.014929023222222223,0.0064031490814647355,0.029194018,0.007723542,0.134361209,9,1.0,0.0143379272,0.004355474965963954,0.01566789325,0.009095625475100998,0.0438055268888889,0.02042574649242613,0.095185064,0.026578916,0.39424974200000007,9,1.0,0.0383006984,0.007260559418283643,0.050686562500000004,0.030473572037265487,0.4205223188888889,0.18624322180130776,0.6778125,0.13716796,3.78470087,9,1.0,0.551515154,0.11450348710558332,0.25678127500000003,0.10329242474736326,0.03153475086666666,0.02896518673735972,0.0939753,0.007120589,0.2838127578,9,1.0,0.049010390599999995,0.028463582647364715,0.0096902012,0.0034364163670577174,0.003617720533333333,0.004822916985302106,0.016324462,0.001217,0.032559484799999996,9,1.0,0.0019916412000000002,0.00041799663053574375,0.0056503197,0.007202750256292441,0.009901508499999998,0.01435275037220979,0.047927566,0.0036833356,0.08911357649999999,9,1.0,0.00485347898,0.00043423899294784877,0.0162115454,0.021296150036038256,0.000900020297777778,0.00032688087149301235,0.0012783933,0.00045595763,0.008100182680000002,9,1.0,0.001063605706,0.00018882459830850474,0.0006955385375,0.0003701971670238386,0.0004787592088888889,0.0001638306511869401,0.00067492237,0.0002357936,0.00430883288,9,1.0,0.000527790768,0.00012271658804509323,0.00041746976,0.00020610705882803679,0.0448112534,0.031012527320424157,0.10110905,0.0057615656,0.40330128060000003,9,1.0,0.05765192380000002,0.0338416041251901,0.0287604154,0.020479798531886233,0.001335279777777778,0.0003741810902115003,0.0018105238,0.0005973738,0.012017518000000001,9,1.0,0.00154782326,0.0002774825195323085,0.001069600425,0.0003182713613912545,0.21845921170000002,0.3233597842344739,0.8263405,0.002297185,1.9661329053,9,1.0,0.22444475826,0.28773444810271814,0.2109772785,0.41025394527685494,0.0007858275655555555,0.0002611084790855782,0.001292538,0.0004129839,0.00707244809,9,1.0,0.0008253092760000001,0.00011787675951787564,0.0007364754275,0.00039678072014847065,0.02180679648888889,0.02250952856662154,0.07148758,0.00214129,0.19626116840000002,9,1.0,0.010088484880000002,0.003974626605802132,0.036454686,0.028550560884019027,0.027491181055555553,0.05405440754268887,0.17115249,0.0042588334,0.2474206295,9,1.0,0.012143603119999999,0.004010535508308083,0.046675653475,0.08298750417499762,0.0011482171,0.0003219604315705969,0.0015913971,0.000657712,0.0103339539,9,1.0,0.00124464888,0.0003174606566819297,0.001027677375,0.00032737763089494854,0.041135298222222214,0.024676357176861594,0.100298524,0.020100482,0.37021768399999994,9,1.0,0.0419469134,0.03349874010996858,0.04012077925,0.011184928570410075,0.0018412982777777777,0.0008940482732440623,0.003652348,0.0006843053,0.0165716845,9,1.0,0.0016550804199999998,0.0008041509651402447,0.0020740706,0.0010673684386430552,0.006872269911111111,0.002222669426777435,0.011840215,0.0047964896,0.0618504292,9,1.0,0.005593354,0.0009818782901692066,0.0084709148,0.0023989541941909155,0.0032892402333333333,0.0029337212846135153,0.010835935,0.0014243603,0.0296031621,9,1.0,0.00228781292,0.0009964951344431452,0.004541024375,0.004226882891119524,0.001405053337777778,0.0005626781515019198,0.002083172,0.0005223794,0.012645480040000002,9,1.0,0.001471774248,0.0004860322748108036,0.0013216522,0.0007159754954733576,0.002004060588888889,0.0005400442865259858,0.0030214018,0.0010416127,0.018036545299999998,9,1.0,0.0020696943600000003,0.0002011187664567333,0.001922018375,0.0008412143918962409,0.0054363852888888895,0.002264131965445038,0.009582162,0.0017661871,0.0489274676,9,1.0,0.006553366519999999,0.001937821477050544,0.00404015875,0.0019961388230835073,1.0,a2a
4,13,13,0.3872655240769231,0.24166629230352676,0.752464,0.008967443,5.034451813,13,1.0,0.4536140485714286,0.2146299556991113,0.30985891216666667,0.267458208475886,0.0018330700276923079,0.000853595311546094,0.0030045086,0.0004906174,0.02382991036,13,1.0,0.001904496042857143,0.0008453126945508683,0.0017497396766666666,0.000935820789189891,0.002160961970769231,0.000950952926448049,0.0037941402,0.00084473577,0.028092505620000003,13,1.0,0.00203532371,0.0009506667014804631,0.002307539941666667,0.0010187962640999977,0.005163128876923077,0.002802554841370354,0.010301536,0.002536075,0.0671206754,13,1.0,0.004413492214285714,0.002074312197106346,0.006037704983333333,0.0034615647052471245,0.11863681469230768,0.10711398818214105,0.45102483,0.02781894,1.5422785909999999,13,1.0,0.09289229857142857,0.043751993116961894,0.14867208349999997,0.15240950833525882,0.12915960333076923,0.21690874451456024,0.77356374,0.0068649286,1.6790748433,13,1.0,0.1296027579,0.28498331929190357,0.12864258966666667,0.1243357625096079,0.03230808312307692,0.04742445302038463,0.16264242,0.0022096268,0.42000508059999997,13,1.0,0.028619503042857142,0.03440689115293321,0.03661142655,0.06273689190512334,0.2125724862692308,0.2759145124563277,0.67445743,0.0037130076,2.7634423215000004,13,1.0,0.2745523762285714,0.33686649800073937,0.14026261465,0.18676656062546196,0.04446837423076924,0.07206331324900493,0.2514408,0.0026037015,0.5780888650000001,13,1.0,0.03580610361428571,0.048423898552663415,0.054574356616666674,0.09706717249958598,0.004313506607692307,0.0065462166101436505,0.02504179,0.0006933913,0.056075585899999995,13,1.0,0.0024871131857142855,0.0018421495968418066,0.006444298933333332,0.00941576004289834,0.01471500853846154,0.02219213988551489,0.082591414,0.0015677693,0.19129511100000002,13,1.0,0.007117546457142856,0.004173687800397376,0.0235787143,0.031400424085498306,0.0012671179338461537,0.0006135892702237602,0.0024992158,0.0006130949,0.01647253314,13,1.0,0.0012252536771428571,0.0006059417235081779,0.0013159595666666667,0.0006765098571597717,0.0005979618192307692,0.00025743167642192777,0.0012307098,0.00026978558,0.00777350365,13,1.0,0.0005520985171428572,0.00021167106344607953,0.000651469005,0.0003144909444737564,0.023743831653846154,0.03279510303678396,0.10705264,0.0059776944,0.3086698115,13,1.0,0.024126556614285716,0.03696091170881537,0.0232973192,0.03068338261418452,0.001762294438461538,0.0007796167909589581,0.0030250035,0.0005089789,0.022909827699999996,13,1.0,0.0015557724642857142,0.0007931665457363126,0.0020032367416666667,0.0007579011323022247,0.5357325870769232,0.43434720801001864,0.98519695,0.016346421,6.964523632000001,13,1.0,0.49329553942857146,0.4485334967595464,0.585242476,0.45375819183399724,0.001360566772307692,0.0007296228989082145,0.0029047483,0.0004618257,0.01768736804,13,1.0,0.0012154731342857144,0.0006671883774666465,0.0015298426833333335,0.0008243860452837286,0.015342720307692305,0.019324734518095618,0.07692741,0.0017328216,0.19945536399999997,13,1.0,0.0103864466,0.00497577694388853,0.021125039633333332,0.02814331319871736,0.009884863438461539,0.007349055398628396,0.029731482,0.002235044,0.1285032247,13,1.0,0.011586055428571428,0.009500262865798713,0.00790013945,0.003540628778534109,0.0012694636761538462,0.0007345844400602776,0.0027807609,0.00021602603,0.01650302779,13,1.0,0.0011603052271428572,0.0008928189477492382,0.0013968152,0.0005498905566555403,0.13230202353846152,0.15719213353958653,0.55482703,0.018973084,1.7199263059999998,13,1.0,0.06623443757142856,0.06466210278977236,0.20938087383333334,0.20259511373786948,0.003109039207692308,0.0013830197724715731,0.0051969704,0.0012840634,0.0404175097,13,1.0,0.0028379538285714287,0.0012630046485964407,0.0034253054833333334,0.0015663513473197326,0.006356579669230769,0.0022368495450678346,0.011086893,0.0044432133,0.0826355357,13,1.0,0.005886791600000001,0.0009103363757878,0.0069046657499999995,0.0032162829733469803,0.005266405061538462,0.0035693951557014135,0.010658291,0.0014188321,0.0684632658,13,1.0,0.004240617428571429,0.0034378519501056877,0.006463157300000001,0.003633594576951335,0.0033424203384615383,0.0025186857583839226,0.010610706,0.0008200305,0.0434514644,13,1.0,0.0024513823571428567,0.0012822812071012412,0.00438196465,0.003292971599827205,0.0030994810769230776,0.0013785130236734782,0.005711672,0.0010395205,0.04029325400000001,13,1.0,0.002977525114285714,0.001499253897026844,0.003241763033333334,0.0013484381084994932,0.003469151976923077,0.0025511724868991716,0.008564601,0.0009701715,0.0450989757,13,1.0,0.0037238075285714284,0.0028266852143371485,0.0031720538333333335,0.002415670792876299,1.0,a2a
5,7,7,0.3899114771428572,0.2188566628050325,0.6455949,0.09869188,2.72938034,7,1.0,0.36657826000000004,0.2247793977266938,0.4210224333333333,0.25566645196780163,0.002004114585714286,0.001726368991195454,0.004303423,0.0006185628,0.014028802100000001,7,1.0,0.0025082949600000004,0.002042693167362694,0.001331874086666667,0.0012230699018571354,0.002485990528571429,0.0009700441037614298,0.00414087,0.001558338,0.0174019337,7,1.0,0.002618971,0.0012340421145690503,0.0023086832333333333,0.0006753831149445205,0.006679793971428572,0.003918889906360411,0.0123494,0.002860927,0.0467585578,7,1.0,0.0062075258000000005,0.0041142445229969725,0.007309484866666666,0.004431900485705546,0.13655365742857142,0.08854417496994386,0.26802608,0.054602526,0.955875602,7,1.0,0.121045493,0.09883457615860926,0.15723120999999998,0.0880082638065466,0.021863951642857142,0.021051361433818482,0.068538696,0.0109332735,0.1530476615,7,1.0,0.027105057,0.027754775418412425,0.014875811166666668,0.006767465194606774,0.05083726142857143,0.0353346029886252,0.119050056,0.006516171,0.35586083,7,1.0,0.042478001999999994,0.024165439835521264,0.061982940666666674,0.050433680180202056,0.4069633426857142,0.23640786720667514,0.78319716,0.0031843388,2.8487433987999995,7,1.0,0.4427893247,0.32358880705973675,0.3591953666666667,0.06791018830853904,0.05013978571428571,0.0626022620222702,0.16175875,0.00305608,0.35097849999999997,7,1.0,0.0440921935,0.048526924201607875,0.05820324200000001,0.08974497388781175,0.009367244100000002,0.011561666462490556,0.029481836,0.0012085208,0.06557070870000001,7,1.0,0.009461933975,0.013355337957306224,0.009240990933333334,0.011551059436296094,0.021308602157142857,0.025067247785591662,0.069200195,0.0034471748,0.1491602151,7,1.0,0.016559479325,0.017753943983425946,0.027640765933333335,0.03615306573031534,0.0015803017514285714,0.0006124483558318976,0.002528493,0.00070592336,0.01106211226,7,1.0,0.0017290954,0.0006620407201663305,0.0013819102199999999,0.0006037501085894703,0.0008281957742857143,0.0003793113250812277,0.0012896267,0.0003980522,0.0057973704200000005,7,1.0,0.0009040451374999999,0.0003962043559400531,0.00072706329,0.0004114808448021564,0.04764175587142857,0.051444643364462805,0.120654896,0.0047089937,0.3334922911,7,1.0,0.064083365925,0.0629902159770795,0.025719609133333335,0.02695327755050108,0.0024955049,0.001975200996017083,0.0053735133,0.0010963943,0.017468534299999998,7,1.0,0.0032892802,0.0023983946917445955,0.0014371378333333333,0.00036802384763838796,0.35086723442857143,0.42330013737283567,0.83795017,0.006989172,2.456070641,7,1.0,0.39858252875,0.446800940993181,0.287246842,0.47694608444507364,0.0012156215785714285,0.0005563839139915545,0.0020023114,0.0005874355,0.008509351049999999,7,1.0,0.001424285625,0.0006655947970213877,0.00093740285,0.0002469304934126757,0.01700782307142857,0.02062884305793926,0.056620084,0.0018844922,0.1190547615,7,1.0,0.014370219175,0.013333399666583624,0.020524628266666668,0.03126519456077632,0.05581244955714287,0.12647770350892854,0.34224388,0.0024474708,0.39068714690000006,7,1.0,0.0930916118,0.1663352196568569,0.0061068999,0.0018127691795876632,0.0016054723628571427,0.0011348589876480028,0.0034731703,0.0006676491,0.01123830654,7,1.0,0.002007547285,0.0014146661687071847,0.0010693724666666668,0.00032766000386654355,0.11726870114285713,0.1889620480266909,0.54227394,0.021220732,0.8208809079999999,7,1.0,0.17425826299999997,0.24743613346099036,0.041282618666666666,0.01124985127372386,0.00256543971,0.0019508438430814036,0.006669288,0.00081360777,0.01795807797,7,1.0,0.0030325193675,0.0026202860184903493,0.0019426668333333331,0.000316908465418176,0.008590867471428572,0.003955229048707321,0.014842779,0.0053524403,0.0601360723,7,1.0,0.008819897075,0.004252760410173291,0.008285494666666665,0.004422416294318337,0.004045373128571428,0.0033066326781440087,0.008118379,0.0012517084,0.028317611899999998,7,1.0,0.004331577475,0.0034909757519272274,0.003663767333333333,0.003760163709657532,0.002858839071428571,0.0020279121570245763,0.0059455032,0.0010535858,0.0200118735,7,1.0,0.0036724586,0.002460381742142873,0.0017740130333333333,0.00040968390288062745,0.0032313714571428577,0.0017931066992610432,0.0067329123,0.0016175268,0.022619600200000003,7,1.0,0.00375245955,0.0022451575758698043,0.0025365873333333335,0.0009041255582022295,0.009344738814285715,0.009757320918116437,0.029504642,0.0018267104,0.06541317170000001,7,1.0,0.012631455675,0.012444558974959533,0.004962449666666666,0.0017040128140516822,0.0,a2a
