conversation_id,sale,last_buyer,last_seller,price_gap,initial_gap,buyer_movement,seller_movement,n_offers,n_allowances,midpoint,z_1_mean,z_1_std,z_1_last,z_1_slope,z_1_diverge,z_2_mean,z_2_std,z_2_last,z_2_slope,z_2_diverge,z_3_mean,z_3_std,z_3_last,z_3_slope,z_3_diverge,z_4_mean,z_4_std,z_4_last,z_4_slope,z_4_diverge,new_offer,repeat,push,comparison,allowance,push_constraint,push_disparagement,push_neutral,comparison_price,comparison_quality,comparison_mixed,buyer_push_rate,buyer_comparison_rate,buyer_allowance_rate,seller_push_rate,seller_comparison_rate,seller_allowance_rate,push_then_comp
659,0,215,230,15,25,0,0,5,0,222.5,-0.18929103125,0.21914473725026437,-0.27764663636363635,-0.009823189332844573,0.20702264285714284,-0.3133245,0.3624706540009142,-0.48768545454545453,-0.012037589809384169,0.26793635714285713,-0.785566875,0.5706051124816085,-0.8129444545454544,-0.015364078079178896,0.5449566428571428,-0.28858150000000005,0.4542092240814627,-0.17824536363636365,0.006037942082111423,0.3366060714285714,0.15625,0.125,0.125,0.28125,0.0,0.03125,0.0,0.09375,0.125,0.15625,0.0,0.07142857142857142,0.35714285714285715,0.0,0.16666666666666666,0.2222222222222222,0.0,0.03125
663,1,231,230,1,25,16,0,7,0,230.5,-0.5722172083333332,1.0891855450935768,-0.4478383750000001,-0.015849546521739123,1.1216022727272728,-0.8250045833333334,0.8966522317345437,-0.204736,0.004439740000000016,1.1306451818181817,-0.578484125,1.3947944031170558,-0.2793762500000001,0.07097306739130439,1.5223629090909092,0.69494975,0.7588516552193434,0.844170875,0.05165907913043479,0.8649749090909092,0.2916666666666667,0.25,0.16666666666666666,0.4166666666666667,0.0,0.0,0.0,0.16666666666666666,0.2916666666666667,0.041666666666666664,0.08333333333333333,0.15384615384615385,0.5384615384615384,0.0,0.18181818181818182,0.2727272727272727,0.0,0.16666666666666666
664,1,227,230,3,10,7,0,6,1,228.5,-0.154365,0.32655856510436265,-0.3299427222222222,-0.011055782857603606,0.30252409523809526,-0.22909805660377358,0.40032830253545804,-0.11260800000000001,0.004009821802935008,0.4227152380952381,-0.5673686603773584,0.47075495233940756,-0.5152745555555556,0.010289068617964841,0.4487438095238095,-0.18479332075471697,0.2957156270041454,-0.1804433888888889,-0.00040303709079181024,0.35610614285714287,0.11320754716981132,0.16981132075471697,0.07547169811320754,0.22641509433962265,0.018867924528301886,0.018867924528301886,0.0,0.05660377358490566,0.1509433962264151,0.03773584905660377,0.03773584905660377,0.03125,0.25,0.0,0.14285714285714285,0.19047619047619047,0.047619047619047616,0.03773584905660377
671,0,220,230,10,20,0,0,2,2,225.0,-0.3086013846153846,0.4640000513823818,-0.2576792222222222,0.011514499829059834,0.5244246666666667,-0.613661,0.5242911902498391,-0.49298444444444445,-0.012314935384615387,0.7355235555555555,-0.03820569230769231,0.3152743007503498,0.1209303333333333,0.022262635213675216,0.41931799999999997,0.8149525,0.6815962834467383,0.8946064444444445,0.030553838974358972,0.6630889999999999,0.07692307692307693,0.11538461538461539,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.038461538461538464,0.0,0.19230769230769232,0.07692307692307693,0.07692307692307693,0.0,0.11764705882352941,0.17647058823529413,0.11764705882352941,0.4444444444444444,0.1111111111111111,0.0,0.038461538461538464
672,1,230,230,0,10,0,0,5,0,230.0,0.040047972972972974,0.4272462355540574,0.21418684615384612,-0.0016423473210052156,0.35100628571428566,-0.725018945945946,0.588422167981741,-0.7124293076923075,-0.014466640825035572,0.3978595714285715,-0.5012624864864865,0.5607774085691949,-0.42127200000000004,0.02598837956377429,0.6148035,0.3660421081081081,0.8126311578199883,1.261077692307692,0.05639137197724039,0.7412526428571429,0.13513513513513514,0.1891891891891892,0.05405405405405406,0.1891891891891892,0.0,0.0,0.0,0.05405405405405406,0.16216216216216217,0.02702702702702703,0.0,0.043478260869565216,0.17391304347826086,0.0,0.07142857142857142,0.21428571428571427,0.0,0.02702702702702703
675,0,223,242,19,7,0,12,7,0,232.5,-0.2002179852941176,0.2989742442730091,-0.2971644347826086,-0.00443606998893003,0.22004624242424245,-0.23392517647058828,0.38739079879863375,-0.12627669565217392,0.0038831185250219557,0.2473869696969697,-0.42912589705882354,0.5861133155922454,-0.1281823913043478,0.011958995133030505,0.4165043333333333,-0.20205417647058824,0.29164537861576884,-0.07227669565217391,0.005048915982746118,0.20093375757575754,0.10294117647058823,0.014705882352941176,0.08823529411764706,0.11764705882352941,0.0,0.0,0.0,0.08823529411764706,0.04411764705882353,0.04411764705882353,0.029411764705882353,0.02857142857142857,0.05714285714285714,0.0,0.15151515151515152,0.18181818181818182,0.0,0.04411764705882353
676,1,207,230,23,13,0,10,5,1,218.5,-0.1312991470588235,0.6254531423029227,-0.5458071666666667,-0.029998181665393427,0.6854534375,-0.7321602058823529,0.8119641136094762,-0.39319024999999996,-0.0046948539343009904,0.735491875,-0.9815272647058826,0.8829827631124366,-1.4329711666666667,-0.01748122673796791,0.8719781249999999,0.38429255882352936,0.716041173056418,-0.05645491666666665,-0.02244049457601222,0.6770773124999999,0.14705882352941177,0.11764705882352941,0.058823529411764705,0.08823529411764706,0.029411764705882353,0.0,0.0,0.058823529411764705,0.08823529411764706,0.0,0.0,0.0625,0.0,0.0,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.029411764705882353
677,1,265,228,37,25,20,8,5,1,246.5,-0.8111517333333332,0.7834886588778649,-0.6756302000000001,-0.03851782142857141,1.379384,-1.2504356,0.8548585540234193,-0.9526629999999999,-0.035177439285714235,1.5537420000000002,-0.19577613333333332,0.6508999899515403,0.011194000000000015,0.06277242857142853,0.7804776,0.7264242666666668,0.8847605247386471,0.5679266000000001,0.024930035714285714,1.7839182,0.3333333333333333,0.13333333333333333,0.2,0.3333333333333333,0.06666666666666667,0.0,0.0,0.2,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.1,0.4,0.0,0.4,0.2,0.2,0.0
678,1,230,230,0,10,0,0,1,1,230.0,-0.0497396111111111,0.358720492648575,-0.002286833333333335,-0.009043453539253538,0.4438502857142857,-0.1873368333333333,0.3766817110234459,-0.33376083333333334,-0.005121748777348778,0.4111057142857143,-0.9994922222222223,0.7614401346884496,-0.5701945,0.02747636370656367,1.0937756428571428,-0.33312788888888895,0.3677830674960656,-0.32254116666666666,0.00043663809523808596,0.5055241428571428,0.027777777777777776,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.0,0.0,0.05555555555555555,0.0,0.027777777777777776,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.045454545454545456,0.0,0.0,0.0
684,1,228,230,2,50,38,0,7,2,229.0,-0.19933356994818652,0.37536210142700116,-0.1541136923076923,0.0001826217082420812,0.30559403333333335,-0.04226866839378238,0.34363512868976126,-0.05979767692307693,2.5640056620907082e-05,0.31240063333333334,-0.2202324559585492,0.5501134319679281,-0.3460475538461538,-0.0005401565037257627,0.4517849555555555,-0.07631678238341968,0.27340287070307717,-0.1413846923076923,-0.0002893594559585492,0.2389854777777778,0.03626943005181347,0.09844559585492228,0.06217616580310881,0.10362694300518134,0.010362694300518135,0.0051813471502590676,0.0,0.05699481865284974,0.08290155440414508,0.010362694300518135,0.010362694300518135,0.07777777777777778,0.12222222222222222,0.022222222222222223,0.04854368932038835,0.08737864077669903,0.0,0.031088082901554404
690,1,230,230,0,10,0,0,5,0,230.0,-0.20800165625,0.4732463377074862,-0.37023984374999996,-0.003279992464731417,0.4181916382978723,-0.34419677083333333,0.5246455254031085,-0.1112390625,0.006821908830710798,0.4526997872340424,-0.5884391041666667,0.7746746033672527,-0.149699,0.013202935607704835,0.685996574468085,-0.04682636458333333,0.4289974142875318,-0.011413812499999999,0.003881622171730875,0.3665277659574468,0.052083333333333336,0.11458333333333333,0.11458333333333333,0.11458333333333333,0.0,0.010416666666666666,0.0,0.10416666666666667,0.052083333333333336,0.052083333333333336,0.010416666666666666,0.08163265306122448,0.08163265306122448,0.0,0.14893617021276595,0.14893617021276595,0.0,0.020833333333333332
692,1,234,250,16,20,4,0,9,0,242.0,-0.11889848484848485,0.35142341621605183,0.058559999999999994,0.001098863758981076,0.3119334745762712,-0.21847477272727267,0.36407918865031885,-0.20294445454545454,-2.8964827057232307e-05,0.3862949661016949,-0.7144483787878788,0.897405279003664,-0.6797533863636365,0.0040341619958988405,0.7024310508474576,-0.2605992121212121,0.4848621690034484,-0.24391077272727274,0.0020190457441313235,0.398200966101695,0.06818181818181818,0.09848484848484848,0.022727272727272728,0.17424242424242425,0.0,0.0,0.0,0.022727272727272728,0.09848484848484848,0.06818181818181818,0.007575757575757576,0.0273972602739726,0.2191780821917808,0.0,0.01694915254237288,0.11864406779661017,0.0,0.015151515151515152
693,0,230,229,1,22,0,21,5,2,229.5,0.06704149999999999,0.15304415204442337,-0.0271878,-0.006647551797040164,0.12131595238095236,-0.44080395454545457,0.43107085219707775,-0.305786,0.009522422832980958,0.2692983333333333,-1.3121672272727272,0.904001127710086,-0.7796773333333334,0.04111971346018318,0.49463109523809523,-0.6387379090909091,0.43796570955756386,-0.4151202,0.015576592248062002,0.23144638095238096,0.11363636363636363,0.11363636363636363,0.045454545454545456,0.3181818181818182,0.045454545454545456,0.0,0.0,0.045454545454545456,0.09090909090909091,0.11363636363636363,0.11363636363636363,0.09523809523809523,0.2857142857142857,0.09523809523809523,0.0,0.34782608695652173,0.0,0.045454545454545456
697,1,155,228,73,67,0,6,7,1,191.5,-0.24627047619047615,0.5297833867544474,-0.4289307857142858,-0.0172074501255976,0.6005777499999999,-0.31422014285714284,0.4137613627940133,-0.24138292857142857,0.003905812170812738,0.448819875,-1.31949,0.5190120413563252,-1.224686142857143,0.0016405574912892005,0.6268100624999999,-0.4058740238095238,0.4923518993737287,-0.4912046428571429,-0.0094718568187343,0.6491674375,0.16666666666666666,0.09523809523809523,0.047619047619047616,0.2857142857142857,0.023809523809523808,0.0,0.0,0.047619047619047616,0.11904761904761904,0.14285714285714285,0.023809523809523808,0.038461538461538464,0.2692307692307692,0.038461538461538464,0.0625,0.3125,0.0,0.023809523809523808
699,1,236,232,4,7,1,2,7,1,234.0,-0.26757096511627904,0.4185066550775109,-0.196398,0.0017772154629935389,0.4975176666666667,-0.08672837209302324,0.44766914386869244,-0.03455024137931035,0.0033738423510542947,0.4371191282051283,-1.1588065,0.8173230630919537,-1.024386172413793,0.0037965017689513725,1.0398375384615386,-0.31081267441860466,0.40097767409546076,-0.23222986206896548,0.0008073715363932258,0.44202543589743587,0.08139534883720931,0.08139534883720931,0.05813953488372093,0.12790697674418605,0.011627906976744186,0.0,0.0,0.05813953488372093,0.09302325581395349,0.03488372093023256,0.0,0.05128205128205128,0.10256410256410256,0.02564102564102564,0.06382978723404255,0.14893617021276595,0.0,0.03488372093023256
