conversation_id,turn,outcome,z_1,z_2,z_3,z_4
268,2,sale,-1.126972,1.853906,-2.590148,3.710751
268,3,sale,-1.101245,1.391689,-2.283356,2.722083
268,4,sale,-0.929193,1.083543,-1.656267,1.308266
268,5,sale,-0.774303,1.065362,-1.591302,-0.460749
268,6,sale,-0.736811,1.137394,-1.958322,-1.817654
268,7,sale,-0.681023,1.028164,-1.771755,-1.95345
268,8,sale,-0.473053,0.70377,-0.934364,-1.003965
268,9,sale,-0.226319,0.31082,-0.251578,-0.165729
268,10,sale,-0.133511,0.147416,-0.095059,0.002387
268,11,sale,-0.040606,0.048238,-0.018688,0.008878
271,0,sale,-0.107947,0.601833,0.295949,-0.00286
271,1,sale,-0.146471,1.008822,0.652662,-0.317176
271,2,sale,-0.193307,1.747991,1.457176,-0.757648
271,3,sale,-0.230293,2.442065,2.176878,-1.137744
271,4,sale,-0.225008,2.521974,2.278726,-1.198236
271,5,sale,-0.17693,2.113454,1.922171,-1.014391
271,6,sale,-0.112798,1.465657,1.357489,-0.720245
271,7,sale,-0.129167,1.377462,1.236885,-0.647586
272,0,sale,-0.207459,1.146453,0.525124,0.056052
272,1,sale,-0.535942,1.553102,0.185883,0.463264
272,2,sale,-0.82385,1.480464,-0.433123,1.090325
272,3,sale,-1.054057,0.981199,-0.721342,1.309173
272,4,sale,-1.836799,0.3784,-0.413214,1.056226
272,5,sale,-2.479101,0.27702,0.254382,0.542695
272,6,sale,-2.475626,0.626972,0.818671,0.108973
272,7,sale,-1.70904,1.051437,1.342354,-0.452641
272,8,sale,-1.637991,1.22788,1.980246,-1.121222
272,9,sale,-2.261274,0.809973,2.122552,-1.339096
272,10,sale,-2.177697,0.445617,1.595798,-0.955044
272,11,sale,-1.391581,0.479664,0.321299,0.211019
272,12,sale,-0.726393,0.799139,-0.625273,1.17413
272,13,sale,-0.546095,1.172703,-0.509405,1.153396
272,14,sale,-0.372426,1.278709,0.132319,0.507455
272,15,sale,-0.182111,1.052047,0.534166,-0.038558
272,16,sale,-0.157348,0.772873,0.162418,0.163625
272,17,sale,-0.328636,0.719865,-0.676556,0.952968
272,18,sale,-0.50794,0.916999,-1.19435,1.541735
272,19,sale,-0.493422,0.880118,-1.158633,1.50281
272,20,sale,-0.296882,0.539517,-0.684129,0.879065
272,21,sale,-0.076437,0.181482,-0.170077,0.245103
272,22,sale,-0.02129,0.188264,0.035462,-0.032661
272,23,sale,-0.046806,0.521512,0.207626,-0.412998
272,24,sale,-0.151057,0.7828,-0.417427,-1.31829
272,25,sale,-0.329833,0.747677,-1.605283,-2.140969
272,26,sale,-0.822056,0.684413,-2.734069,-1.769242
272,27,sale,-2.035414,0.894169,-2.879838,-0.469346
272,28,sale,-3.217,1.368617,-1.902147,0.545254
272,29,sale,-3.19619,1.76156,-0.836197,1.008536
272,30,sale,-2.10087,2.042773,0.010886,1.054707
272,31,sale,-1.392454,1.810348,0.165342,0.807098
272,32,sale,-2.007864,0.777465,0.361913,0.187993
272,33,sale,-2.563837,-0.355238,0.540572,-0.399215
272,34,sale,-2.611328,-1.053485,0.394347,-0.503475
272,35,sale,-2.626712,-1.267571,0.312579,-0.519423
272,36,sale,-2.618526,-1.279631,0.242762,-0.451845
272,37,sale,-2.363704,-1.142927,0.134695,-0.227812
272,38,sale,-1.504286,-0.545406,-0.359441,0.523164
272,39,sale,-1.039327,-0.127635,-0.795673,1.157095
272,40,sale,-1.942761,-0.470535,-0.589504,0.94315
272,41,sale,-2.801533,-0.597317,0.279567,0.03381
272,42,sale,-2.802435,-0.199946,1.162968,-0.763442
272,43,sale,-1.98427,0.77022,1.593747,-0.921058
272,44,sale,-0.89835,1.769321,1.819683,-0.929619
272,45,sale,-0.508581,1.936539,1.781127,-0.901351
272,46,sale,-0.286666,1.546189,1.39729,-0.711997
272,47,sale,-0.116462,0.898206,0.823189,-0.421418
275,0,sale,-0.338344,1.426477,0.103442,0.748616
275,1,sale,-0.575751,2.311177,0.456334,0.746956
275,2,sale,-0.524697,2.669341,1.194895,-0.088713
275,3,sale,-0.469222,3.026657,1.744686,-1.020447
275,4,sale,-0.518048,3.191308,1.002442,-2.123154
275,5,sale,-0.587544,2.843748,-0.403673,-2.292909
275,6,sale,-0.577311,2.468272,-0.977389,-1.732165
275,7,sale,-0.498117,2.454134,-0.156691,-0.996047
275,8,sale,-0.432851,2.67438,1.197747,-0.50105
278,0,sale,-0.251181,2.012242,1.491072,-0.580605
278,1,sale,-0.574805,3.46501,1.729317,-0.116486
278,2,sale,-1.09872,4.424923,0.746093,1.013801
278,3,sale,-1.735793,4.825011,-0.665587,0.770582
278,4,sale,-2.773072,4.303515,-1.281424,-0.263827
278,5,sale,-3.29568,3.428459,-0.77168,-1.120704
278,6,sale,-3.048962,3.016684,-0.038444,-0.810373
278,7,sale,-2.212475,3.058917,-0.375786,-0.592583
278,8,sale,-1.235123,2.948886,-1.581926,-0.799598
278,9,sale,-0.844147,2.289662,-2.161178,-0.521021
278,10,sale,-0.562657,1.804323,-1.36164,-0.106898
278,11,sale,-0.376718,1.662469,-0.021383,0.249053
278,12,sale,-0.239992,1.44707,0.656353,-0.206344
278,13,sale,-0.165423,1.299457,0.924209,-0.429087
278,14,sale,-0.14476,1.313035,1.076981,-0.528132
282,0,no sale,-0.073927,0.353312,0.126903,0.055976
282,1,no sale,-0.050179,0.418117,0.247988,-0.024945
282,2,no sale,-0.181646,1.195739,0.702966,-0.114846
282,3,no sale,-0.586911,2.478525,0.955252,0.279306
282,4,no sale,-1.386136,3.492085,0.585663,1.290369
282,5,no sale,-2.88108,3.196976,-0.461359,2.513091
282,6,no sale,-3.856142,2.253375,-1.491603,3.084356
282,7,no sale,-3.782059,1.429966,-2.690661,2.498721
282,8,no sale,-2.849954,0.95107,-3.481447,1.436861
282,9,no sale,-2.241746,0.977727,-2.302237,1.412689
282,10,no sale,-1.138939,1.213402,-0.982717,0.924337
282,11,no sale,-0.89339,1.016819,-1.33546,-0.544123
282,12,no sale,-0.843639,1.018534,-2.011674,-1.338719
282,13,no sale,-0.898457,1.671547,-2.157826,-0.875019
282,14,no sale,-0.89377,2.138649,-1.780525,0.507667
282,15,no sale,-0.795585,1.932928,-1.13472,1.616684
282,16,no sale,-0.631417,1.197891,-0.996899,1.262588
282,17,no sale,-0.685955,0.278029,-1.334077,0.15331
282,18,no sale,-1.608425,-0.472039,-1.3168,-1.151375
282,19,no sale,-2.730708,-0.555197,-1.148078,-2.07089
282,20,no sale,-3.946763,0.000296,-0.589504,-1.976834
282,21,no sale,-4.138064,0.737771,-0.045117,-1.143534
282,22,no sale,-3.145751,1.020436,-0.206295,-0.524774
282,23,no sale,-1.979637,0.706191,-1.286089,-0.961235
282,24,no sale,-0.993924,0.603487,-2.520536,-1.943978
283,0,no sale,-0.20268,0.677012,-0.221401,0.679045
283,1,no sale,-0.140607,1.17198,0.809756,-0.251707
283,2,no sale,-0.181985,1.781629,1.518836,-0.740469
283,3,no sale,-0.151388,1.626627,1.423817,-0.713697
283,4,no sale,-0.126844,1.379271,1.114202,-0.505275
283,5,no sale,-0.135923,1.345929,0.960533,-0.373556
283,6,no sale,-0.14681,1.265762,0.840578,-0.292143
283,7,no sale,-0.171748,1.013587,0.576126,-0.153484
283,8,no sale,-0.319278,1.16731,0.518999,-0.025825
283,9,no sale,-0.813407,1.836935,0.675952,0.246039
283,10,no sale,-2.00742,1.731668,0.905837,0.300765
283,11,no sale,-3.856011,0.648227,1.168596,-0.068092
283,12,no sale,-4.648629,-0.07711,1.051242,-0.263673
283,13,no sale,-3.77444,0.143075,0.697334,-0.091246
283,14,no sale,-2.155569,0.848569,0.481068,0.184085
283,15,no sale,-0.791888,1.176032,0.639244,0.001322
283,16,no sale,-0.28148,1.015762,0.819252,-0.327905
283,17,no sale,-0.111698,0.73187,0.643472,-0.31702
283,18,no sale,-0.078467,0.746283,0.611524,-0.345172
283,19,no sale,-0.138091,1.072432,0.631888,-0.506815
283,20,no sale,-0.24484,1.151012,-0.075137,-0.897097
283,21,no sale,-0.316639,0.909997,-0.99258,-1.082446
283,22,no sale,-0.338941,0.599915,-1.572672,-1.149081
289,0,no sale,-0.282808,1.091559,-0.104502,0.794595
289,1,no sale,-0.379521,1.360585,-0.167302,1.002935
289,2,no sale,-0.216383,0.767887,-0.136709,0.60961
289,3,no sale,-0.072666,0.227745,-0.070513,0.224456
289,4,no sale,-0.090011,0.114334,-0.117564,0.198324
289,5,no sale,-0.152107,0.122952,-0.200536,0.276938
292,0,no sale,-0.286515,1.03258,-0.190248,0.855904
292,1,no sale,-0.456464,1.382961,-0.295596,0.995988
292,2,no sale,-0.283496,0.864633,-0.15775,0.594897
292,3,no sale,-0.07355,0.247831,-0.044799,0.184792
292,4,no sale,-0.027553,0.094591,-0.025303,0.070491
292,5,no sale,-0.04938,0.115225,-0.061681,0.056895
292,6,no sale,-0.081227,0.17582,-0.104509,0.062517
292,7,no sale,-0.102999,0.209867,-0.124336,0.066632
304,0,no sale,-0.137487,1.040215,0.821769,-0.365296
304,1,no sale,-0.321367,1.319026,0.931571,-0.463305
304,2,no sale,-0.676635,1.250243,0.721435,-0.31418
304,3,no sale,-1.782597,0.973347,0.527153,0.047832
304,4,no sale,-2.708833,0.918187,0.699527,0.195475
304,5,no sale,-2.906576,0.839625,0.914436,0.069636
304,6,no sale,-2.839138,0.708179,1.326179,-0.502027
304,7,no sale,-2.644458,0.654968,1.805579,-1.109875
304,8,no sale,-2.329661,0.869767,2.040883,-1.285273
304,9,no sale,-1.366149,1.607075,2.174362,-1.25911
304,10,no sale,-0.529685,1.915203,1.920608,-1.025389
304,11,no sale,-0.241464,1.49454,1.398275,-0.749233
304,12,no sale,-0.120235,0.768946,0.606961,-0.361684
304,13,no sale,-0.096933,0.299298,0.074911,-0.116544
304,14,no sale,-0.1065,0.17859,-0.096109,-0.042273
306,0,sale,-0.409829,0.53902,-1.824451,2.546982
306,1,sale,-0.579246,0.75882,-2.330118,3.224687
306,2,sale,-0.466487,0.687505,-1.791636,2.499134
306,3,sale,-0.320434,0.679772,-1.025132,1.529549
306,4,sale,-0.288324,0.827604,-0.593601,1.07178
306,5,sale,-0.445811,1.282381,-0.59178,1.337262
306,6,sale,-0.582541,1.610967,-0.699112,1.689794
306,7,sale,-0.667855,1.647988,-1.066228,2.120074
306,8,sale,-0.609613,1.322114,-1.329478,2.188603
306,9,sale,-0.4583,0.949877,-1.139095,1.780282
306,10,sale,-0.505617,1.303624,-0.652408,1.475776
306,11,sale,-0.687482,1.999289,0.041332,1.116453
306,12,sale,-1.114264,2.319246,0.45879,0.830407
306,13,sale,-2.29097,1.880955,0.684814,0.495651
306,14,sale,-3.203981,1.489568,0.874537,0.037823
306,15,sale,-3.251994,1.664989,0.73089,-0.738618
306,16,sale,-2.238574,1.771948,0.355129,-1.599644
306,17,sale,-0.87688,1.385941,0.012598,-1.69334
306,18,sale,-0.329935,0.679479,-0.041534,-0.921194
306,19,sale,-0.084751,0.234013,0.091092,-0.281892
310,0,no sale,-0.089939,0.563485,0.339179,-0.075077
310,1,no sale,-0.095418,0.857753,0.651492,-0.323215
310,2,no sale,-0.1179,1.209852,1.031955,-0.541827
310,3,no sale,-0.144773,1.546506,1.381436,-0.71614
310,4,no sale,-0.15333,1.655118,1.452916,-0.722285
310,5,no sale,-0.177266,1.717219,1.351555,-0.557247
310,6,no sale,-0.285289,1.85129,0.922045,0.023329
310,7,no sale,-0.385926,1.936679,0.516925,0.55226
310,8,no sale,-0.387484,1.809885,0.37777,0.630762
310,9,no sale,-0.257071,1.275088,0.316383,0.380912
310,10,no sale,-0.123763,0.700672,0.18409,0.217587
310,11,no sale,-0.153921,0.422973,-0.453983,0.824413
310,12,no sale,-0.277151,0.572206,-0.943517,1.489111
310,13,no sale,-0.429227,1.066382,-1.020643,1.873377
310,14,no sale,-0.498223,1.496838,-0.730938,1.774358
310,15,no sale,-0.507948,1.66371,-0.397532,1.439936
312,0,sale,-0.061587,0.29744,0.113396,-0.034508
312,1,sale,-0.101383,0.182303,-0.700445,-0.874635
312,2,sale,-0.11646,0.691444,-0.071238,-0.643386
312,3,sale,-0.268683,1.625137,0.576038,0.021086
312,4,sale,-0.446586,2.191342,0.371375,0.582642
312,5,sale,-0.601955,2.051538,-0.731367,0.909872
312,6,sale,-0.661637,1.669899,-1.491239,0.831795
312,7,sale,-0.568571,1.398902,-1.268843,0.398327
312,8,sale,-0.371884,1.134623,-0.571457,0.182506
312,9,sale,-0.233504,0.770307,-0.37123,0.676176
312,10,sale,-0.259258,0.52605,-0.836365,1.268281
312,11,sale,-0.260361,0.542074,-0.764509,1.228849
312,12,sale,-0.215,0.846194,-0.016089,0.531221
312,13,sale,-0.242554,1.358837,0.772701,-0.146983
312,14,sale,-0.354504,1.923421,1.232736,-0.403424
312,15,sale,-0.434977,2.202567,1.393978,-0.477923
319,0,sale,-0.219819,1.326709,0.776007,-0.140813
319,1,sale,-0.463822,1.570017,0.784947,-0.26173
319,2,sale,-0.652852,0.943593,0.517227,-0.179838
319,3,sale,-1.517241,0.049951,0.504143,-0.25494
319,4,sale,-2.437212,-0.041355,0.865964,-0.409643
319,5,sale,-2.898401,0.794332,1.06462,-0.198019
319,6,sale,-2.496177,2.005937,1.057201,-0.079269
319,7,sale,-1.625217,2.805188,0.297205,-0.879643
319,8,sale,-1.08926,2.40705,-0.704956,-2.122587
319,9,sale,-0.616369,1.618546,-0.893497,-2.397261
319,10,sale,-0.31831,1.193859,-0.109149,-1.497297
319,11,sale,-0.135674,1.085493,0.755335,-0.733292
319,12,sale,-0.105431,0.968123,0.809083,-0.504083
319,13,sale,-0.10108,0.60129,0.433063,-0.284748
319,14,sale,-0.095166,0.238216,0.022429,-0.085508
319,15,sale,-0.108766,0.124036,-0.09634,-0.010342
319,16,sale,-0.151732,0.076781,-0.092922,0.045582
319,17,sale,-0.396722,0.115205,-0.132347,0.13843
319,18,sale,-0.674642,0.230991,-0.283722,0.117308
319,19,sale,-0.814266,0.216912,-0.671763,-0.273313
319,20,sale,-0.886332,0.009213,-0.974343,-0.949383
319,21,sale,-1.58316,-0.31358,-0.73006,-1.814179
319,22,sale,-2.270879,-0.425632,-0.152271,-2.275615
319,23,sale,-2.25315,-0.258465,0.320525,-2.026558
319,24,sale,-1.500268,0.298302,0.663452,-1.354713
319,25,sale,-0.539844,0.910023,0.894624,-0.771365
319,26,sale,-0.246153,1.078165,0.977616,-0.616538
319,27,sale,-0.136196,1.120997,1.039627,-0.572072
319,28,sale,-0.111651,1.163271,1.06802,-0.567015
319,29,sale,-0.12852,1.268349,1.123152,-0.582836
329,0,sale,-0.354519,1.358994,-0.205164,1.081005
329,1,sale,-0.608506,2.403639,-0.163179,1.652839
329,2,sale,-0.751227,3.100735,0.082577,1.751004
329,3,sale,-0.736343,3.059556,0.269183,1.453836
329,4,sale,-0.682323,2.372543,-0.106915,1.38167
329,5,sale,-0.650824,1.644108,-0.805927,1.662
329,6,sale,-0.620244,1.154289,-1.179496,1.719389
329,7,sale,-0.500679,0.855634,-0.933242,1.181701
329,8,sale,-0.330193,0.583206,-0.489739,0.533664
329,9,sale,-0.208461,0.373238,-0.273587,0.265256
329,10,sale,-0.092066,0.191448,-0.109954,0.127734
329,11,sale,-0.092108,0.197087,-0.060032,0.14194
329,12,sale,-0.180857,0.369859,-0.076154,0.226922
329,13,sale,-0.279579,0.67809,0.014576,0.255152
329,14,sale,-0.365307,1.272161,0.445836,0.028734
329,15,sale,-0.41521,2.04828,1.19394,-0.441084
329,16,sale,-0.441885,2.640759,1.787205,-0.810383
332,0,sale,-0.074983,0.469973,0.300657,-0.083248
332,1,sale,-0.072696,0.799838,0.71631,-0.3586
332,2,sale,-0.136192,1.532447,1.389595,-0.725914
332,3,sale,-0.180824,2.002469,1.822262,-0.960839
332,4,sale,-0.181372,2.058403,1.880648,-0.995549
332,5,sale,-0.146155,1.791719,1.650358,-0.87473
332,6,sale,-0.144943,1.688475,1.552674,-0.820072
332,7,sale,-0.162404,1.577821,1.451995,-0.758463
332,8,sale,-0.217219,1.279568,1.21192,-0.605355
332,9,sale,-0.525077,1.246145,1.230508,-0.516564
332,10,sale,-1.185979,1.608245,1.279597,-0.276683
332,11,sale,-2.147357,2.095178,1.651469,-0.290327
332,12,sale,-2.662838,2.283167,1.963271,-0.414588
332,13,sale,-1.819357,2.498157,1.661743,-0.094244
332,14,sale,-0.864014,2.746507,1.221629,0.312374
332,15,sale,-0.662008,2.911608,0.902205,0.595616
332,16,sale,-0.715996,2.730252,0.017127,1.284545
332,17,sale,-0.913969,2.324162,-1.213631,1.521687
332,18,sale,-1.228537,2.001983,-1.331722,0.451796
332,19,sale,-2.057331,1.346975,-0.223775,-0.943457
332,20,sale,-2.602601,0.422351,0.674979,-1.21467
332,21,sale,-2.351718,-0.347088,0.769186,-0.744459
332,22,sale,-1.432646,-0.412234,0.410207,-0.356925
332,23,sale,-0.521171,0.158358,0.203903,-0.108372
332,24,sale,-0.392576,0.74577,0.383989,-0.156008
332,25,sale,-0.445342,1.087183,0.665243,-0.293741
332,26,sale,-0.663973,0.818257,0.733786,-0.346712
332,27,sale,-1.671638,-0.203394,0.553992,-0.30734
332,28,sale,-2.608674,-0.85906,0.116253,0.090415
332,29,sale,-2.738846,-0.45902,-0.019082,0.488483
332,30,sale,-1.892934,0.399008,0.13957,0.587482
332,31,sale,-0.728809,1.071217,0.394723,0.378413
332,32,sale,-0.495305,1.466191,0.481074,0.399622
332,33,sale,-0.608597,2.148868,0.613836,0.589259
332,34,sale,-0.68543,2.916738,1.268834,0.241441
332,35,sale,-0.612637,3.196977,1.875404,-0.335319
337,0,sale,-0.097983,0.385304,0.035644,0.179222
337,1,sale,-0.097186,0.263774,-0.088188,0.058009
337,2,sale,-0.077672,0.17978,-0.112707,-0.076591
337,3,sale,-0.171237,0.246896,-0.387593,-0.545158
337,4,sale,-0.326842,0.639372,-0.525114,-1.188171
337,5,sale,-0.391154,0.99937,-0.269859,-1.353868
337,6,sale,-0.393049,1.020744,-0.070457,-0.922977
337,7,sale,-0.69622,0.692406,-1.134646,-0.668211
337,8,sale,-1.675564,0.204192,-2.25618,-1.202818
337,9,sale,-2.576275,-0.148658,-1.874818,-1.517729
337,10,sale,-2.361224,-0.249789,-0.509864,-1.133547
337,11,sale,-1.236399,-0.151377,0.352086,-0.58153
337,12,sale,-0.433582,-0.089551,0.156072,-0.170413
337,13,sale,-0.465546,-0.114686,0.078506,-0.057333
337,14,sale,-1.231244,-0.451051,0.216401,-0.211493
337,15,sale,-2.090504,-0.836725,0.488674,-0.472987
337,16,sale,-2.081811,-0.522617,0.884008,-0.72317
337,17,sale,-1.196796,0.279096,1.09564,-0.754358
337,18,sale,-0.398791,0.738301,0.947568,-0.553345
337,19,sale,-0.139852,0.589392,0.637407,-0.353733
337,20,sale,-0.052355,0.495025,0.479671,-0.241215
337,21,sale,-0.130011,1.223095,0.992304,-0.44979
337,22,sale,-0.206704,1.912723,1.465655,-0.645646
337,23,sale,-0.170607,1.629729,1.212648,-0.514774
337,24,sale,-0.083129,0.837148,0.627068,-0.258716
337,25,sale,-0.018933,0.301677,0.242687,-0.104299
339,0,no sale,-0.13803,1.224133,1.162455,-0.661372
339,1,no sale,-0.478147,1.833715,1.956746,-1.152796
339,2,no sale,-1.375405,1.867994,2.648249,-1.694758
339,3,no sale,-2.505445,1.561751,3.160299,-2.118925
339,4,no sale,-3.280881,0.871924,3.122763,-2.20787
339,5,no sale,-3.208043,0.047164,2.417288,-1.803631
339,6,no sale,-2.372414,-0.033745,1.773787,-1.31949
339,7,no sale,-1.27096,0.418239,1.371343,-0.945799
339,8,no sale,-0.417723,0.752655,1.007327,-0.601962
339,9,no sale,-0.14264,0.499806,0.568946,-0.32816
339,10,no sale,-0.033896,0.151947,0.187111,-0.111269
339,11,no sale,-0.009394,0.055584,0.07136,-0.04361
341,0,sale,-0.171241,1.666993,1.42364,-0.721971
341,1,sale,-0.181631,2.419834,1.773005,-0.88396
341,2,sale,-0.230699,2.671878,1.966486,-0.898544
341,3,sale,-0.308852,2.857849,2.05242,-0.790613
341,4,sale,-0.479121,3.192514,1.685702,-0.107235
341,5,sale,-0.793003,3.764731,0.811113,1.190546
341,6,sale,-1.047167,3.757531,-0.497446,2.652461
341,7,sale,-1.098615,3.148171,-1.561747,3.537966
341,8,sale,-0.90066,2.487104,-1.455474,3.100272
341,9,sale,-0.616601,2.291927,-0.237655,1.640065
341,10,sale,-0.40143,2.282659,0.979494,0.192433
341,11,sale,-0.243756,2.089712,1.576977,-0.619796
341,12,sale,-0.158564,1.686408,1.445024,-0.698422
341,13,sale,-0.11367,1.290758,1.154438,-0.582258
341,14,sale,-0.127388,1.172209,1.023664,-0.491173
341,15,sale,-0.215549,1.137138,0.867656,-0.302553
341,16,sale,-0.555846,1.149083,0.456848,0.246291
341,17,sale,-1.48089,0.903034,0.1827,0.597608
341,18,sale,-2.417011,0.531357,0.213696,0.570619
341,19,sale,-2.440297,0.679535,0.292296,0.587863
341,20,sale,-1.628036,1.623219,0.462161,0.736114
341,21,sale,-1.085023,2.794289,0.453851,1.210592
341,22,sale,-1.224885,2.9453,-0.02322,1.782518
341,23,sale,-1.875797,1.818509,-0.508526,1.904523
341,24,sale,-2.521739,0.422647,-0.528833,1.468478
341,25,sale,-2.386577,0.212204,-0.116724,0.937191
341,26,sale,-1.587261,1.322718,0.332443,0.758703
341,27,sale,-0.874534,2.156438,0.450932,0.833678
341,28,sale,-0.614835,1.957402,0.120815,1.02025
341,29,sale,-0.428162,1.306123,-0.369685,1.21498
341,30,sale,-0.334698,1.152129,-0.273734,1.020991
341,31,sale,-0.25894,1.375489,0.463706,0.271435
341,32,sale,-0.187157,1.722909,1.33749,-0.547065
341,33,sale,-0.207339,2.165094,1.888738,-0.940197
341,34,sale,-0.254184,2.476513,2.151094,-1.092259
345,0,no sale,-0.207962,1.989294,1.793945,-0.969538
345,1,no sale,-0.328022,2.940673,2.40348,-1.358299
345,2,no sale,-0.259486,2.749672,2.173385,-1.487299
345,3,no sale,-0.226415,2.281075,1.091017,-2.166639
345,4,no sale,-0.259683,2.121518,0.138315,-3.130576
345,5,no sale,-0.297413,2.461042,0.432317,-3.354282
345,6,no sale,-0.305891,2.972905,1.565883,-2.77712
345,7,no sale,-0.364634,3.150501,1.626034,-2.805582
345,8,no sale,-0.515008,3.08884,0.831211,-3.584413
345,9,no sale,-0.778165,2.954447,0.915041,-3.639125
345,10,no sale,-1.608465,2.590258,2.014171,-3.00376
345,11,no sale,-2.674069,2.106112,2.794271,-2.540821
345,12,no sale,-2.817881,1.717591,2.401119,-2.221398
345,13,no sale,-1.826683,1.425688,1.643297,-1.568927
345,14,no sale,-0.75705,1.285328,1.225503,-0.962842
345,15,no sale,-0.333058,1.303586,1.22491,-0.714583
352,0,sale,-0.173173,1.763552,1.673072,-0.953923
352,1,sale,-0.243644,2.413177,2.170556,-1.144582
352,2,sale,-0.281104,2.402756,2.019558,-1.014416
352,3,sale,-0.412792,2.466153,1.783662,-0.910573
352,4,sale,-0.512493,2.456648,1.526804,-0.829771
352,5,sale,-0.451652,2.121793,1.238868,-0.67994
352,6,sale,-0.321238,1.829267,1.071338,-0.445424
352,7,sale,-0.405814,2.315395,1.093242,0.005498
352,8,sale,-0.629207,3.222558,1.348416,0.264053
352,9,sale,-0.714234,3.657127,1.637033,0.152551
352,10,sale,-0.567248,3.260436,1.752836,-0.211049
352,11,sale,-0.410013,2.834243,1.762011,-0.512171
352,12,sale,-0.509934,2.93142,1.339598,-0.061194
352,13,sale,-0.665338,3.040895,0.795031,0.599111
352,14,sale,-0.72493,2.85414,0.408326,0.988266
354,0,sale,-0.299815,1.178131,-0.100124,0.840808
354,1,sale,-0.397052,1.644331,0.068616,0.897158
354,2,sale,-0.290528,1.702909,0.747529,0.137653
354,3,sale,-0.180641,1.528143,1.084153,-0.367841
354,4,sale,-0.132332,1.131383,0.743831,-0.19242
354,5,sale,-0.1748,0.777307,-0.032758,0.52408
354,6,sale,-0.242714,0.48558,-0.78724,1.233191
354,7,sale,-0.244813,0.369381,-0.891812,1.278236
354,8,sale,-0.147351,0.249219,-0.487297,0.731246
354,9,sale,-0.061267,0.276656,0.033209,0.109097
354,10,sale,-0.12242,0.80144,0.569964,-0.34119
354,11,sale,-0.217658,1.33581,1.005729,-0.647485
354,12,sale,-0.231732,1.458388,1.078938,-0.658759
354,13,sale,-0.211618,1.380225,0.884201,-0.378902
354,14,sale,-0.327667,1.367659,0.245416,0.399361
354,15,sale,-0.506685,1.422076,-0.456593,1.205638
354,16,sale,-0.643688,1.342999,-1.187366,1.995708
354,17,sale,-0.667872,1.456447,-1.197846,2.124278
354,18,sale,-0.670893,1.802598,-0.668222,1.729052
358,0,sale,-0.129133,0.543572,0.408531,-0.153421
358,1,sale,-1.161738,0.631277,1.154318,-0.706843
358,2,sale,-2.05492,0.827302,1.77329,-1.117964
358,3,sale,-1.559137,0.823668,1.329643,-0.809834
358,4,sale,-0.660179,0.565404,0.475403,-0.278796
358,5,sale,-0.466226,0.237244,-0.064463,0.072047
358,6,sale,-0.533154,0.160823,-0.218859,0.250014
358,7,sale,-0.765755,0.074223,-0.259218,0.388539
358,8,sale,-1.780051,-0.120335,-0.46434,0.695148
358,9,sale,-2.64472,0.060347,-0.342494,0.756954
358,10,sale,-2.548404,0.262483,0.138112,0.420404
358,11,sale,-1.710321,0.539153,-0.32167,0.940538
358,12,sale,-1.075992,0.686791,-0.367389,1.084594
358,13,sale,-1.809217,0.538081,0.042443,0.715757
358,14,sale,-2.422941,0.081884,0.570857,0.001759
358,15,sale,-2.261079,-0.297593,0.82315,-0.49747
358,16,sale,-1.456482,0.050651,0.868671,-0.539772
358,17,sale,-0.579475,0.853267,1.06182,-0.575946
359,0,sale,-0.294513,0.439765,-1.218844,1.746313
359,1,sale,-0.460635,0.659586,-1.829793,2.566068
359,2,sale,-0.582761,0.91538,-2.01697,2.831005
359,3,sale,-0.635435,1.417088,-1.439536,2.29562
359,4,sale,-0.816261,2.338568,-0.753419,1.73726
359,5,sale,-1.095594,3.074813,-0.834342,2.057094
359,6,sale,-1.202691,3.027745,-1.323181,2.568646
359,7,sale,-0.995082,2.558544,-1.115941,2.230726
359,8,sale,-0.774105,2.55099,-0.348782,1.615679
359,9,sale,-0.778061,2.812638,-0.229431,1.786485
359,10,sale,-0.752582,2.529529,-0.740154,2.316248
359,11,sale,-0.683541,2.034724,-1.136047,2.395267
359,12,sale,-0.609553,1.65165,-1.217907,1.693654
359,13,sale,-0.683459,1.258929,-2.241894,0.182571
359,14,sale,-0.691964,0.658054,-3.403758,-1.044332
359,15,sale,-0.631102,0.191849,-4.521536,-1.447628
359,16,sale,-0.754588,0.336881,-5.617964,-0.92472
359,17,sale,-0.908849,0.92964,-5.59003,-0.455881
359,18,sale,-1.007236,1.686742,-4.440847,0.009918
359,19,sale,-0.931442,2.443174,-2.021744,0.908211
359,20,sale,-0.921119,2.985437,-0.529471,1.512338
359,21,sale,-0.921006,2.915146,-0.220302,1.506734
359,22,sale,-0.710551,2.206631,-0.05826,1.05304
359,23,sale,-0.404945,1.297474,0.013601,0.583531
359,24,sale,-0.276577,1.169592,0.526514,-0.069778
359,25,sale,-0.399251,1.924,1.253726,-0.567205
359,26,sale,-0.467034,2.724901,2.027868,-1.013736
359,27,sale,-0.407016,3.02278,2.490419,-1.287605
359,28,sale,-0.266446,2.56889,2.282596,-1.194883
359,29,sale,-0.149908,1.727174,1.5775,-0.835436
359,30,sale,-0.067002,0.945587,0.901176,-0.486831
359,31,sale,-0.059751,0.797663,0.755707,-0.40562
359,32,sale,-0.096574,1.038459,0.932483,-0.486162
359,33,sale,-0.131567,1.133932,0.947063,-0.478957
