conversation_id,T,zmean_1,zstd_1,zearly_1,zlate_1,zslope_1,zmean_2,zstd_2,zearly_2,zlate_2,zslope_2,zmean_3,zstd_3,zearly_3,zlate_3,zslope_3,zmean_4,zstd_4,zearly_4,zlate_4,zslope_4,div_1,div_2,div_3,div_4,div_5,div_6,div_7,div_8,div_9,div_10,div_11,div_12,div_13,div_14,div_15,div_16,div_17,div_18,div_19,div_20,div_21,div_22,div_23,div_24,div_25,div_26,div_27,M1,M2,M3,M4,M5,M6,buyer_initial_offer,seller_initial_offer,final_price,buyer_concession,seller_concession,concession_velocity,extraction_status
154,30,0.5135351088399189,1.9686155656210123,-0.8189670030366016,2.147517101768124,0.11801023743477056,0.5584683573726068,1.676449753431454,-0.9116779309968089,2.212092302534315,0.13268840180004146,2.4116635762976055,0.9476048851819868,2.0693995772493268,3.323029018258984,0.05792914973981545,0.6461000242057786,1.2608947315648784,1.7574661394565119,-0.5613471646519006,-0.09458479241346462,0.08593386690555556,0.013763868111777775,0.003257208239611111,0.014231513552777776,0.03707355869111111,0.0021996166525555558,0.02321387227944444,0.022134910395555554,0.004807394106111112,0.02382793548888889,0.02973265986,0.0005505734204444445,0.0006147787109999998,0.00417413944688889,0.0005039118553333334,0.0010973690727777775,0.00020751651,0.005903000013999999,0.0007521987316666666,0.0003861387783333332,0.015186194566666663,0.0003523236872888888,0.006606520709999999,0.0005192126933333334,0.018177378815444446,0.0067298232155,0.0008647864971111109,1,0,0,0,1,1,220.0,250.0,231.5,0.383333,0.616667,1.642857,ok
162,20,0.1977868256242314,1.178606886858155,-0.5577744951903932,0.254019654033761,0.06109619491656611,-1.953359874616171,0.9648805188146233,-1.4301272146982094,-1.4591420235040187,0.001995262591292307,2.2587084618951376,0.8356084984003229,2.138061388614519,1.6007534810589592,-0.04790243942441193,2.066191963119224,1.3609323774218431,2.578497857193513,1.3699663996460998,-0.09973976265188085,0.007864155360833333,0.0013528294585,0.0003942606633333335,0.0014146867583333337,0.0832728549,0.0016787929260000001,0.07433252113500002,0.06728860263416667,0.01246135085033333,0.002170819710833333,0.008516944610833334,0.00031837195441666665,0.0009823157452500003,0.0015852889283333334,0.0004410101506666667,0.0010034011659166666,0.00044122823600000003,0.0008295583225,0.022006599880833335,0.0004426921973333333,0.0056896605483333345,0.0001594356915333333,0.033875363808333336,0.00038234517783333337,0.037402097338083334,0.018436119798,0.0013455834900000004,0,0,1,1,1,1,222.0,240.0,240.0,1.0,0.0,4.5,ok
166,13,-0.5006782953868475,0.4215734569067161,-0.3568026853551679,-0.6706251101995547,-0.029795770522568737,-0.927399627689341,0.5703508856755973,-0.6791665821907293,-1.179376745844993,-0.05059231743976148,1.7611116311784147,0.584275525171725,1.305450131537221,1.8121065580747557,0.03865129842891255,1.9031602952421343,0.696639440587129,1.4102269122767348,2.045571169968478,0.055732495269371386,0.003055537016666667,0.00034979871641025644,0.0006594984861538461,0.0018288466397435896,0.13386948035384616,0.0009550180915384616,0.026700188711538456,0.02804486806025641,0.01565308630769231,0.0006572555666666666,0.03275893342820513,0.00024241361564102568,0.00012384545871794875,0.0027020703128205125,0.00019538898858974358,0.0003221539765384616,4.860493333333333e-05,0.0013375151064102563,0.02084210935051282,8.792179769230769e-05,0.008210369135897438,0.0002758600715384616,0.005821868476923078,0.0006150485823076924,0.0001078026483333333,0.00029361548012820515,0.0006340189410256411,0,0,0,0,1,1,223.0,237.0,230.5,0.535714,0.464286,1.5,ok
172,20,0.7221689706789641,0.94173731715329,0.025444933974927992,1.1484042339511262,0.06226402882776324,-1.2614004314041964,0.8858725735626208,-0.881199426843356,-1.052536939009157,-0.010205945284064153,2.286826968939951,1.1641073191965776,1.218362075195354,3.4736218983441733,0.14399575652064805,0.9732431392736072,0.8039818212961187,1.0209186714443907,1.089440896179101,0.018377383678343063,0.011835607359166665,0.0006244248108333333,0.0013386133598333335,0.008180215260833333,0.05964264506666668,0.0045581603155000015,0.04096673763666666,0.060863144433333315,0.019184880669833333,0.003207312143333334,0.0049170286399999995,0.0004848978878333334,0.0017808892296666667,0.0023204361441666664,0.0006223152662500001,0.04704187904691667,0.0005435325939999999,0.0014421605805,0.006313769814999999,0.0009705850759166669,0.023001595935,0.0002506885201666667,0.0058204422,0.000456025498,0.07174858273791668,0.012604616825499997,0.0011139379725,0,0,0,0,1,1,225.0,235.0,232.0,0.7,0.3,1.4,ok
178,15,0.8444870729541952,0.9404528081829008,1.777218605333553,0.655781941059335,-0.12147821726361767,-2.063848049276882,0.9754445063227102,-1.4415970456047962,-2.3620266410830193,-0.06913388240229551,2.4091871752987766,0.7127564715141046,1.7107144427439267,2.557562840376072,0.07976926761030544,0.9571503154812376,1.1109225224500614,-0.3189564625615363,1.2007772654692406,0.15627540751849317,0.01981135359777778,0.000970812251111111,0.0014209377718888891,0.004404107845555556,0.06611470880444444,0.004093200669333334,0.026921406572222226,0.05255925313444444,0.06029311189666666,0.004284190451111112,0.005684681335555554,0.0004889712648888888,0.0022941549888888884,0.002133941782222222,0.0005110829597777778,0.07261544700111112,0.0007783715245555556,0.0014319996836666669,0.006033261338888889,0.0009921861051111112,0.02803502725444445,0.00036114481200000005,0.006108234424444444,0.0005190547046666666,0.11139400468011114,0.02220825434166667,0.0009941392945555557,0,0,0,0,1,1,225.0,240.0,233.0,0.533333,0.466667,1.6,ok
183,22,-1.6808309739253084,1.226107621358246,-1.0014624918338577,-1.1520437342861212,0.007540592494356039,-1.2095595625342206,0.801040846082273,-0.7315676401291267,-2.078472487890689,-0.09327931114824256,2.709354970144226,0.4708661889486965,2.375430257238707,2.622610264227038,0.015517404957511688,1.8757878556597556,1.5736752836250523,1.5248528453416237,3.3421336675749957,0.1386837040887907,0.10920388031818183,0.0009395661359090905,0.0004897878154545455,0.0020067123863636363,0.06166568921212121,0.0012495923137878788,0.015881295904545453,0.07060054839469697,0.00355162507560606,0.0012177252515151516,0.028254796143939387,0.00029715776371212115,0.00017900342712121219,0.02078267361818182,0.00024466000515151523,0.005713897179393939,9.651935484848483e-05,0.026963297113636375,0.0021423160784848484,0.00025043519727272726,0.0038889325409090913,0.0004138923836363636,0.012103745432575759,0.001079555128712121,0.00013076611446969697,0.00043677028348484845,0.003558019111060606,0,0,1,1,1,1,240.0,232.0,232.0,1.0,0.0,8.0,ok
185,5,-1.255034483716573,0.5989857273170891,-0.4164642857016976,-1.8969577898170498,-0.41976130268887757,-1.6713514160014,0.560063052210746,-0.8144973245594231,-2.2494015359342048,-0.3929219943023122,2.546505126280152,0.8749157046940277,1.242551594366893,3.456878622795948,0.6127243972122378,2.569600648574545,0.7855545696695732,1.337003507621124,3.370029530687651,0.5497349198900972,0.09593260474000001,0.0008306227786666666,0.0002863787266666667,0.00141883675,0.12569183,0.0007600537733333334,0.017780292320000002,0.012923617353333333,0.08077347065666667,0.003440049183333333,0.009374294299999999,0.0003068986853333333,0.00012725421333333332,0.005570707926666666,0.00036495201366666674,0.0007426026633333335,0.00010223088400000001,0.008052854533333334,0.003274891603333333,0.0003164910653333334,0.014087269099999997,0.0004752814763333333,0.013707225566666665,0.0010159375199999998,0.00020709377666666668,0.00043456129933333327,0.0006911797969999996,0,0,1,1,1,1,215.0,240.0,240.0,1.0,0.0,12.5,ok
188,7,-0.23448970348306236,0.2159245876498022,-0.2492286744350446,-0.34223018511175557,-0.048610116915045784,-0.4260296924241641,0.2756598936325068,-0.5034116004238228,-0.5371533826820327,-0.04470921174728357,1.034892978655819,0.3044489859629792,0.9964332301638774,1.231238784249005,0.08834794294107448,0.9929697788019388,0.38062091762860817,1.0122998825188825,1.2061101616257972,0.09126634386820645,0.004801369007142857,0.00048704249761904767,0.0005759245299999998,0.0014343618214285715,0.10648560514285713,0.00036346936904761907,0.009983019957142859,0.010941059247619048,0.0003360872952380952,0.00033922619285714294,0.0009334667952380955,0.00026064899,0.0001248927923809524,0.0014870762190476196,0.0002054381338095238,0.0006407206247619048,5.1180606904761914e-05,0.0012159025357142857,0.0002932683166666667,0.00011524540023809523,0.0029170587261904764,0.00022050080833333334,0.008130689219047619,0.0004472699847619047,5.374066095238094e-05,0.00020732663333333334,0.0007134086500000001,0,0,1,0,1,1,220.0,230.0,231.0,1.1,-0.1,2.2,ok
189,31,-1.1702529315159969,1.0866608532375797,-1.8974703299895943,-0.4600372569226968,0.05034558392405767,-1.446477201485798,0.6776409874137423,-0.7452247938567069,-1.7811522609472001,-0.040095133067380904,2.5345011983399717,0.6519030147069818,2.6524738459319144,2.207750008055632,-0.017092914968045023,1.6534517285695203,0.808730601392753,1.0607325842615332,1.8247856384903587,0.03404341179273053,0.11593452053548388,0.000490808213655914,0.0006443226921505374,0.0015517689876344079,0.05857211869892472,0.013184809968172046,0.032704905970967736,0.04645087566935484,0.008275191994946238,0.003004073082258065,0.00640360690860215,0.0003178623738709677,0.00035116100317204304,0.005602739695698925,0.0003156196308602151,0.07148380461822582,0.00018702565059139787,0.01176440610698925,0.02819488999784947,0.00033853181967741946,0.011911458682258062,0.0010016273071182795,0.0033861042602150527,0.001362038852795699,0.014955406866559141,0.0033017991679569884,0.0006950808686021508,0,0,1,1,0,1,212.0,238.0,233.0,0.807692,0.192308,3.0,ok
191,69,0.0896486638511908,1.0740574881660876,-0.36963898596645467,-0.13307128861612488,0.006778654904908539,-0.9510978999927089,0.7396231028185002,-0.5785258724645491,-1.1215453107984261,-0.012980885843414145,1.9817767715850507,0.4754395299631332,1.943808990159573,1.960371676055335,0.0010701712735152668,1.319572735050254,1.0426124163097208,1.8757693716668136,1.327818088718339,-0.012907270387881739,0.022138491440096615,0.0004646068605797101,0.000530719397584541,0.004109788680434784,0.07378921612560388,0.0019430942609178741,0.014555251822222224,0.02303607858246377,0.003826401100676328,0.009293454269710146,0.04365120498724638,0.0002982065570531402,0.000506539846835749,0.0028258034561835753,0.0004037928630193236,0.03098207721541063,0.00019666170499999994,0.0010968536110144932,0.00817471600492754,0.0003707269094685991,0.009842100496859902,0.0002405447831400966,0.005024734114492753,0.00035909411971014497,0.019869099955458942,0.010082588199806763,0.0008220868433816425,0,0,0,0,0,0,198.0,240.0,226.0,0.666667,0.333333,1.647059,ok
194,12,-0.974785245412571,0.2995552363636672,-0.7409297326564008,-1.3280307540484029,-0.07643950927770626,-1.8294856335498937,0.5646998458787923,-1.3140717273525957,-2.498668071102909,-0.15326992714426416,2.388022166130835,0.5891256135062621,1.8779495222879061,3.1009379931499823,0.1591986527911163,3.0126687457652497,0.8809950647750773,2.1831537688726357,4.061469367285305,0.24251958544949626,0.005191039855555555,0.0005874152388888889,0.00039687059888888885,0.0010334459805555558,0.14189267066666666,0.000929201226388889,0.001501026402777778,0.0017189317749999997,0.06739355655277776,0.0006582547569444446,0.0009056152791666667,0.00033801748388888895,0.00011720743388888888,0.0034809840777777767,0.0003060014601388889,0.0006127599002777777,6.711014444444446e-05,0.001818383994444445,0.0010993780069444446,0.00016626080902777782,0.018511001033333335,0.00021220863527777784,0.005479689555555555,0.0005359773508333333,0.00012322005916666666,0.00038801357222222223,0.0003247194883333334,1,0,0,0,1,0,225.0,240.0,230.0,0.333333,0.666667,1.25,ok
203,28,0.08401495523875581,0.8568538106256501,0.4104751995407316,0.058987059441761726,-0.030005655134451612,-1.1368098932900106,0.7485790071119354,-1.8339945860366365,-1.147110384126127,0.02660605478010592,2.0282961289192833,0.40861102447514497,2.080228364671257,1.7457424394203465,-0.011385990436466521,1.5858667321306168,0.8918806101411569,1.4840326042906087,1.2198202592328689,-0.005298860835615677,0.012255978602380951,0.0005958239779761907,0.0005149744669047618,0.0028265508494047624,0.08532514740476192,0.001448727399285714,0.048729711233928566,0.02138773632321429,0.0011068186001190474,0.0020212213863095236,0.023310725607738097,0.00024345122690476185,0.001011055029166667,0.004666136248809524,0.0002687611069642857,0.0016368495909523811,0.0002581664058928572,0.003796278635119048,0.0014326788577380953,0.0005171705605952383,0.0043719076398809524,0.000280915616547619,0.015328645068452381,0.0006288190273214285,0.04246650696690475,0.006416276321904763,0.0006655215923809523,0,0,1,1,1,0,200.0,235.0,229.0,0.828571,0.171429,9.666667,ok
205,19,-0.40306299738763396,0.272142492154588,-0.2917677405207524,-0.6086053594600044,-0.02483221033873853,-0.7428821964035051,0.3704439906288657,-0.6518813336634216,-1.0670700400437698,-0.031042146359925415,1.712556851152488,0.33753700570985257,1.5874606545716166,1.6488899621144317,0.009730940118409031,1.7421516024917703,0.34371753357367707,1.562780650614938,1.8918930618987597,0.02711055742866608,0.022277274045614037,0.0003727619552631579,0.00035339359736842103,0.0025772829271929827,0.07311816489473685,0.00047210330175438594,0.01820636732105263,0.02710907241842106,0.006124018521754387,0.0012227422549122805,0.026863278591228074,0.0001564643194736842,0.00016037072394736843,0.0046859686494736845,0.00022039532333333338,0.0007237236529824562,5.162928798245614e-05,0.0017370477491228068,0.0005340265004385964,0.00019156094991228066,0.0061309920385964915,0.00024651859517543854,0.013505487986842108,0.0005298664037719298,6.773396921052634e-05,0.00024921607535087725,0.0027437822913157902,1,1,0,0,1,0,220.0,200.0,220.0,0.0,1.0,0.0,ok
207,19,0.6667325910902705,1.289670908924733,1.1168618275856446,1.3532469916210477,0.05386261487514278,-2.319420823925606,0.7467509423300489,-2.1407868189657386,-2.9585239971892068,-0.07985689468626139,2.6841712853484507,0.5475971554540332,2.1931433039267016,2.5836034726545583,0.030186017210019175,1.4276166947168267,1.5002638160187498,0.3343015277206803,0.9130612376794701,0.009300093114057143,0.09530153127368421,0.00034161676263157897,0.0005358918131578948,0.0027147750026315785,0.07672212740350877,0.001676250064035088,0.030674959347894735,0.011480212563859652,0.04882508959508771,0.019522277417543858,0.04094178447368422,0.0005317147354385965,0.0018425849100000002,0.002697589585087719,0.0005517548796491228,0.0007452976385964912,0.0004723077018421053,0.001258908592982456,0.0030621630736842108,0.0006740326605263158,0.019436376640350885,0.000546963655,0.004311208852631581,0.00040080426105263165,0.07257620517526316,0.022471565342368424,0.0007511408157894737,0,0,0,0,1,0,200.0,250.0,230.0,0.6,0.4,2.307692,ok
214,51,0.1747152219762772,0.8975488105813788,0.020677832001154802,0.19701966197112336,0.015253945692062985,-0.7773003418958971,1.3569029248464572,-0.7688783617067223,-0.08302232213902053,0.024708605415058912,2.003054601350695,0.8680812029687753,1.5290252785247505,2.3222621325483646,0.026654007969505365,1.351454333641713,0.7507067559811309,1.0245648468163877,1.5964570044906743,0.013153656095907998,0.03641651731699346,0.0005379332335947713,0.0007901147969281046,0.003982864513071896,0.04565473552549021,0.003309109716895425,0.03509846941633987,0.051953666799346404,0.012202347435424843,0.0026186373418300656,0.03566228144771242,0.00601686549392157,0.0011046119724183005,0.0074128290305882335,0.0003315439600000001,0.014624729667320261,0.00021049775519607842,0.0008891464903594768,0.001509404132418301,0.00031454991460784325,0.014517312018954258,0.00033968962183660137,0.009172020643137255,0.0004250673441176472,0.027326926275084974,0.0051435816021568655,0.00212966175006536,0,0,1,1,0,0,185.0,240.0,229.0,0.8,0.2,6.285714,ok
219,20,-0.8118765676770906,1.699718731000686,-0.4161597924129832,0.006443692743013818,0.042611891541619214,0.3424036765680329,1.3150506886050248,-0.424084888271957,-0.19668784011201665,-0.02426618861628407,2.1980003277430358,0.6879298938418111,1.6454692033500715,2.477820023486465,0.04984228625914048,0.2259207270344083,1.8410413820758091,1.181379386761473,1.3594274979351917,0.07430564133928456,0.06688267226,0.0006861643591666666,0.0011034739551666667,0.0080278839775,0.03087393868333334,0.008018667560000001,0.0065205928715,0.0399193707575,0.0187237656975,0.022511141327499998,0.031737904395,0.0005213845129166667,0.00021660999883333336,0.0034124108283333328,0.00044371680916666654,0.001032974001166667,0.00016140135925,0.026718215231999992,0.028446691841583334,0.0003809747034166666,0.004882168221666666,0.00044898500450000003,0.003091196004999999,0.0013597539203333334,0.00015111732158333332,0.0020431551973333338,0.0015463070641666666,1,0,0,0,1,0,220.0,240.0,229.0,0.45,0.55,1.125,ok
22,14,-0.25457809050724384,0.32328990457150275,-0.7250794148774439,-0.10880116159369088,0.05615978375339096,-0.5969366026617456,0.45901406290053626,-1.2350018228930593,-0.3166817377983654,0.0858254562976467,1.623589878793726,0.3038310729112392,1.7524778970001866,1.303628452445268,-0.04157075949494936,1.6375200144367168,0.47965961591958295,2.1221814150127383,1.187634590217295,-0.08699930409900596,0.03667633943095238,0.00047277248619047627,0.0005514320911904762,0.0030217560214285707,0.12943177870000003,0.0004566126904761904,0.03411535830952382,0.05222159388190477,0.0038217549569047617,0.0026738849795238094,0.042890120098809534,0.0003798515928571428,0.0001872784784523809,0.0033712328376190467,0.0002545608764285714,0.0009453749761904757,6.833624392857145e-05,0.0013882295488095234,0.0005111465726190476,0.00010474880214285714,0.011729834305952381,0.0003729358665238095,0.005842906497619048,0.00045703589892857134,6.783402119047621e-05,0.00037986817809523805,0.0014672085621428572,1,0,0,1,1,0,220.0,240.0,229.5,0.475,0.525,2.375,ok
