conversation_id,turn,raw_outcome,outcome_binary,z_1,z_2,z_3,z_4
10057_56,0,no sale,0,1.014837,0.07504,0.703692,1.222614
10057_56,1,no sale,0,0.6394,-0.075481,0.567175,1.020524
10057_56,2,no sale,0,0.663726,-0.103241,0.624237,1.176565
10057_56,3,no sale,0,0.851491,-0.115371,0.741072,1.482788
10057_56,4,no sale,0,1.297921,-0.021404,1.090389,2.129434
10057_56,5,no sale,0,1.479329,-0.00401,1.231354,2.334817
10057_56,6,no sale,0,1.382155,-0.066474,1.162385,2.158059
10057_56,7,no sale,0,1.372023,-0.054562,1.22386,2.065635
10057_56,8,no sale,0,1.546979,-0.072549,1.685163,1.876918
10057_56,9,no sale,0,1.539436,-0.092734,2.188651,1.644489
10057_56,10,no sale,0,1.109622,-0.239424,2.142052,1.24337
10057_56,11,no sale,0,0.41465,-0.387389,1.784023,1.137303
10057_56,12,no sale,0,-1.434584,-0.543306,2.133542,1.02576
10057_56,13,no sale,0,-3.032301,-0.640712,2.840159,0.891205
10057_56,14,no sale,0,-3.075188,-0.668019,2.822229,0.979266
10057_56,15,no sale,0,-1.599891,-0.670328,1.913623,1.20003
10057_56,16,no sale,0,-0.070106,-0.706479,0.944905,1.439035
10521_24,0,no sale,0,1.067146,0.058483,0.70706,1.236328
10521_24,1,no sale,0,1.356977,-0.348119,0.629046,1.663524
10521_24,2,no sale,0,1.382408,-0.348797,0.73742,1.869585
10521_24,3,no sale,0,1.312414,-0.164649,0.952499,1.992586
10521_24,4,no sale,0,1.399191,0.1034,1.262111,2.225393
10521_24,5,no sale,0,1.537983,0.201861,1.468886,2.415905
10521_24,6,no sale,0,1.64465,0.19338,1.52355,2.507273
10521_24,7,no sale,0,1.662676,0.071346,1.518315,2.445165
10521_24,8,no sale,0,1.387096,-0.149878,1.671658,2.031566
10521_24,9,no sale,0,0.537859,-0.355588,2.061085,1.390536
10521_24,10,no sale,0,-0.486349,-0.508852,2.319028,0.784583
10521_24,11,no sale,0,-0.723939,-0.455031,2.238698,0.84379
10521_24,12,no sale,0,-0.244637,-0.330884,1.762699,1.294972
10521_24,13,no sale,0,0.296827,-0.255132,1.254168,1.511487
10521_24,14,no sale,0,0.30952,-0.319589,0.842104,1.314713
10521_24,15,no sale,0,0.228155,-0.396693,0.648686,1.093468
10523_13,0,no sale,0,1.048307,0.086418,0.732313,1.243513
10523_13,1,no sale,0,1.012274,0.020287,1.059056,1.494839
10523_13,2,no sale,0,1.110748,-0.024694,1.180625,1.783662
10523_13,3,no sale,0,1.218395,-0.03564,1.248315,2.079475
10523_13,4,no sale,0,1.035363,-0.061821,1.404352,2.142324
10523_13,5,no sale,0,0.25677,-0.401461,1.415989,1.641388
10523_13,6,no sale,0,-0.871822,-2.047384,0.357128,0.339822
10523_13,7,no sale,0,-1.157315,-3.420473,-0.681668,-0.221522
10523_13,8,no sale,0,-0.310223,-3.178203,-0.559808,0.470741
10523_13,9,no sale,0,0.857169,-1.514474,0.670587,1.786832
10523_13,10,no sale,0,1.348889,-0.005833,1.599809,2.590774
10523_13,11,no sale,0,1.164336,0.092253,1.413761,2.315416
10523_13,12,no sale,0,0.828002,-0.145212,1.039459,1.852635
10523_13,13,no sale,0,0.631835,-0.335215,0.811192,1.537872
10527_90,0,sale,1,1.055752,0.062298,0.704092,1.238718
10527_90,1,sale,1,1.330299,-0.29513,0.598117,1.709239
10527_90,2,sale,1,1.546068,-0.320099,0.717884,2.129519
10527_90,3,sale,1,1.713751,-0.198283,0.937878,2.475613
10527_90,4,sale,1,1.837376,0.042387,1.213288,2.720501
10527_90,5,sale,1,1.634679,0.19347,1.347736,2.592373
10527_90,6,sale,1,1.402237,0.214379,1.344867,2.374475
10527_90,7,sale,1,1.275459,0.125488,1.260575,2.144233
10527_90,8,sale,1,1.040648,-0.201379,1.005653,1.589472
10527_90,9,sale,1,0.879113,-0.494241,0.816072,1.214257
10527_90,10,sale,1,0.944419,-0.549752,0.857624,1.354281
10527_90,11,sale,1,1.162923,-0.422894,0.949921,1.789597
10527_90,12,sale,1,1.129664,-0.347034,0.838161,1.909998
10527_90,13,sale,1,0.912231,-0.427436,0.584803,1.623306
10527_90,14,sale,1,0.845941,-0.526567,0.460658,1.529821
10527_90,15,sale,1,1.000057,-0.54323,0.52519,1.706337
10527_90,16,sale,1,0.952693,-0.556701,0.511899,1.626926
10527_90,17,sale,1,0.629315,-0.59761,0.367533,1.226652
10527_90,18,sale,1,0.27702,-0.671744,0.195105,0.798793
10532_25,0,sale,1,1.041708,0.093562,0.730773,1.26554
10532_25,1,sale,1,1.213091,0.121315,1.065691,1.902144
10532_25,2,sale,1,1.562338,0.129946,1.220828,2.444162
10532_25,3,sale,1,2.00703,0.223145,1.445364,3.051769
10532_25,4,sale,1,2.445017,0.369624,1.731572,3.605038
10532_25,5,sale,1,2.151762,0.332379,1.843409,3.465959
10532_25,6,sale,1,1.481405,0.130352,1.746393,2.873655
10532_25,7,sale,1,0.933132,-0.000791,1.546033,2.265629
10532_25,8,sale,1,0.724784,-0.153343,1.217477,1.82961
10532_25,9,sale,1,0.767199,-0.253247,0.947967,1.611773
10532_25,10,sale,1,0.802088,-0.213602,0.961545,1.579412
10532_25,11,sale,1,0.9922,-0.05124,1.192025,1.838186
10532_25,12,sale,1,1.125942,0.077399,1.339642,2.097237
10532_25,13,sale,1,1.164003,-0.086105,1.167336,2.17786
10532_25,14,sale,1,1.008124,-0.40892,0.873161,2.02191
10532_25,15,sale,1,0.818221,-0.637148,0.70368,1.755602
10532_25,16,sale,1,0.45589,-0.753441,0.595969,1.298738
10532_25,17,sale,1,0.137043,-0.80741,0.448421,0.874846
10532_25,18,sale,1,-0.088376,-0.903728,0.242992,0.5647
10542_28,0,no sale,0,1.103734,0.066979,0.726692,1.271341
10542_28,1,no sale,0,2.006937,-0.335525,1.05307,2.476131
10542_28,2,no sale,0,1.924065,-0.531845,1.165406,2.590633
10542_28,3,no sale,0,1.236622,-0.582244,1.098305,2.026254
10542_28,4,no sale,0,-0.231431,-0.630326,0.997648,0.906676
10542_28,5,no sale,0,-1.469715,-0.649419,1.069973,0.080672
10542_28,6,no sale,0,-2.281619,-0.721942,1.289661,-0.293408
10542_28,7,no sale,0,-2.308696,-0.722633,1.348133,-0.203557
10542_28,8,no sale,0,-1.663692,-0.694147,1.156424,0.163315
10542_28,9,no sale,0,-0.831327,-0.628869,1.067295,0.654885
10542_28,10,no sale,0,-0.008929,-0.565677,1.026093,1.179304
10542_28,11,no sale,0,0.117366,-0.994179,0.663248,1.051404
10542_28,12,no sale,0,-0.023548,-1.601294,0.072865,0.544613
1056743_80,0,sale,1,1.113991,0.078165,0.750767,1.249097
1056743_80,1,sale,1,2.021246,-0.176103,1.237726,2.154752
1056743_80,2,sale,1,2.383168,-0.324134,1.284895,2.650789
1056743_80,3,sale,1,2.485079,-0.318221,1.221915,2.919177
1056743_80,4,sale,1,2.364013,-0.154193,1.210534,3.019454
1056743_80,5,sale,1,2.033036,0.04636,1.281312,2.801296
1056743_80,6,sale,1,1.775396,0.150932,1.288783,2.609698
1056743_80,7,sale,1,1.584002,0.150503,1.245472,2.387227
1056743_80,8,sale,1,1.538939,0.097599,1.206237,2.304529
1056743_80,9,sale,1,1.54147,0.062602,1.206775,2.309117
1056743_80,10,sale,1,1.396719,0.024816,1.20896,2.22674
1056743_80,11,sale,1,1.218354,-0.008989,1.222541,2.092714
1056743_80,12,sale,1,0.926847,-0.166506,1.111926,1.816815
1056743_80,13,sale,1,0.705203,-0.324911,0.932072,1.590017
1056743_80,14,sale,1,0.594326,-0.36838,0.782114,1.458968
1056743_80,15,sale,1,0.506672,-0.402505,0.64676,1.294259
1056743_80,16,sale,1,0.491966,-0.482818,0.516947,1.204309
1056743_80,17,sale,1,0.255269,-0.759459,0.238912,0.843954
10579_4,0,no sale,0,1.027386,0.084648,0.720733,1.239057
10579_4,1,no sale,0,0.777518,0.049887,0.864092,1.272258
10579_4,2,no sale,0,0.578286,-0.147817,0.682283,1.098084
10579_4,3,no sale,0,0.435966,-0.582255,0.313342,0.921991
10579_4,4,no sale,0,0.102282,-1.761672,-0.563806,0.390939
10579_4,5,no sale,0,-0.349233,-2.777498,-1.308168,-0.175298
10579_4,6,no sale,0,-0.650017,-2.688102,-1.204237,-0.361519
10579_4,7,no sale,0,-0.880582,-1.796994,-0.439737,-0.299122
10579_4,8,no sale,0,-1.756635,-1.152732,0.46967,-0.539554
10579_4,9,no sale,0,-2.689774,-1.17109,0.87328,-0.941099
10579_4,10,no sale,0,-2.718602,-1.095951,0.964562,-0.844486
10579_4,11,no sale,0,-1.741338,-0.887608,0.710849,-0.300689
10579_4,12,no sale,0,-0.613299,-0.78689,0.320254,0.230711
10579_4,13,no sale,0,-0.294308,-0.843394,0.142453,0.280292
1058872163_53,0,sale,1,1.030609,0.079794,0.718789,1.237422
1058872163_53,1,sale,1,0.740195,-0.068415,0.779553,1.243539
1058872163_53,2,sale,1,0.580563,-0.149021,0.683311,1.169558
1058872163_53,3,sale,1,0.727679,-0.19856,0.640361,1.361891
1058872163_53,4,sale,1,1.20622,-0.16959,0.827061,1.924499
1058872163_53,5,sale,1,1.493914,-0.139017,1.051819,2.315999
1058872163_53,6,sale,1,1.559804,-0.036077,1.27736,2.457218
1058872163_53,7,sale,1,1.34227,0.095594,1.409337,2.295925
1058872163_53,8,sale,1,1.092074,0.149807,1.385936,2.051424
1058872163_53,9,sale,1,1.038543,0.095739,1.319099,1.976733
1058872163_53,10,sale,1,1.15914,-0.011671,1.253477,2.089251
1058872163_53,11,sale,1,1.195565,-0.047854,1.199496,2.132709
1058872163_53,12,sale,1,0.86373,-0.090249,0.996898,1.766087
1058872163_53,13,sale,1,0.465616,-0.257052,0.672518,1.208611
1058872163_53,14,sale,1,0.199666,-0.581411,0.322422,0.79038
1058872163_53,15,sale,1,0.34335,-0.847834,0.167746,0.851505
1058872163_53,16,sale,1,0.43704,-0.954829,0.173994,0.931286
1058872163_53,17,sale,1,0.298483,-0.952261,0.189557,0.840637
1058872163_53,18,sale,1,0.048142,-0.936438,0.152027,0.636099
1065427881_67,0,sale,1,1.103089,0.094492,0.744779,1.293938
1065427881_67,1,sale,1,2.010426,0.150249,1.176956,2.430189
1065427881_67,2,sale,1,2.167291,0.139897,1.25589,2.731851
1065427881_67,3,sale,1,2.092103,0.116252,1.278401,2.807542
1065427881_67,4,sale,1,1.920382,0.141114,1.363099,2.827002
1065427881_67,5,sale,1,1.515745,0.115329,1.441732,2.568154
1065427881_67,6,sale,1,0.824913,-0.179455,1.295246,1.859778
1065427881_67,7,sale,1,0.402991,-0.46287,1.14491,1.355785
1065427881_67,8,sale,1,0.433195,-0.455441,1.179729,1.335527
1065427881_67,9,sale,1,0.777643,-0.136272,1.373876,1.690559
1065427881_67,10,sale,1,1.128028,0.216075,1.57866,2.055245
1065427881_67,11,sale,1,1.18477,0.2858,1.532566,2.059181
1065427881_67,12,sale,1,1.098324,0.220626,1.347441,1.963522
1065427881_67,13,sale,1,0.999745,0.079633,1.106337,1.846651
1065427881_67,14,sale,1,0.745597,-0.106782,0.803978,1.548684
1065427881_67,15,sale,1,0.636568,-0.204023,0.682734,1.390745
1065427881_67,16,sale,1,0.571727,-0.321943,0.672159,1.372902
1065427881_67,17,sale,1,0.66251,-0.555502,0.637586,1.560309
1065427881_67,18,sale,1,0.745862,-0.895823,0.415012,1.637052
1065427881_67,19,sale,1,0.785956,-1.309346,0.002784,1.519965
1065427881_67,20,sale,1,0.727099,-1.621842,-0.287823,1.300995
10732_97,0,sale,1,1.026744,0.085188,0.720635,1.239531
10732_97,1,sale,1,0.866308,0.102322,0.931283,1.394325
10732_97,2,sale,1,1.030029,0.080209,1.037649,1.668401
10732_97,3,sale,1,1.505556,0.001288,1.232914,2.134359
10732_97,4,sale,1,2.11129,-0.18171,1.408256,2.598212
10732_97,5,sale,1,2.347678,-0.414571,1.327766,2.795366
10732_97,6,sale,1,2.428431,-0.435895,1.238425,2.981908
10732_97,7,sale,1,2.423452,-0.246995,1.24098,3.12235
10732_97,8,sale,1,2.335859,0.03706,1.400587,3.171077
10732_97,9,sale,1,1.969884,0.132547,1.437071,2.871872
10732_97,10,sale,1,1.498504,0.06068,1.302156,2.432482
10732_97,11,sale,1,1.247102,-0.037493,1.178692,2.186609
10732_97,12,sale,1,1.219018,-0.122906,1.098734,2.224326
10732_97,13,sale,1,1.278385,-0.167416,1.090647,2.356464
10732_97,14,sale,1,1.134299,-0.242015,0.996652,2.211106
10732_97,15,sale,1,0.973149,-0.208457,0.986959,2.014369
10732_97,16,sale,1,0.890979,-0.141418,1.066877,1.939704
10732_97,17,sale,1,0.989743,-0.047961,1.246267,2.12021
10732_97,18,sale,1,0.992468,-0.033527,1.27388,2.164062
10732_97,19,sale,1,0.877071,-0.104314,1.095316,1.969068
10732_97,20,sale,1,0.735485,-0.202346,0.855201,1.673608
10732_97,21,sale,1,0.673457,-0.330632,0.648562,1.478635
10732_97,22,sale,1,0.79502,-0.338147,0.682778,1.554824
10732_97,23,sale,1,0.69521,-0.45298,0.635451,1.447276
10732_97,24,sale,1,0.539031,-0.747077,0.455898,1.220981
10732_97,25,sale,1,0.150745,-1.221627,0.02093,0.698977
107995_34,0,sale,1,1.058891,0.108406,0.753356,1.291443
107995_34,1,sale,1,1.336713,0.313227,1.415094,2.175429
107995_34,2,sale,1,1.422663,0.141237,1.345625,2.372923
107995_34,3,sale,1,1.493616,-0.682479,0.625543,2.230496
107995_34,4,sale,1,1.68913,-1.398742,0.059422,2.201309
107995_34,5,sale,1,1.807479,-1.382481,0.082241,2.334251
107995_34,6,sale,1,1.818995,-0.642467,0.634698,2.560271
107995_34,7,sale,1,1.602896,0.100703,1.197109,2.529986
107995_34,8,sale,1,1.448323,0.239993,1.288212,2.36365
107995_34,9,sale,1,1.349879,0.256932,1.294161,2.216682
107995_34,10,sale,1,1.272019,0.252403,1.255763,2.080765
107995_34,11,sale,1,1.236046,0.241962,1.188002,2.002893
107995_34,12,sale,1,1.135732,0.175896,1.083921,1.907713
107995_34,13,sale,1,1.020196,0.056799,0.972189,1.81853
107995_34,14,sale,1,0.756042,-0.117709,0.807516,1.602488
107995_34,15,sale,1,0.564204,-0.255987,0.67367,1.411248
107995_34,16,sale,1,0.42485,-0.366462,0.618386,1.284627
107995_34,17,sale,1,0.699446,-0.355788,0.80117,1.625573
107995_34,18,sale,1,1.116038,-0.33869,0.959977,2.050137
107995_34,19,sale,1,1.200924,-0.430587,0.826387,2.056556
107995_34,20,sale,1,0.892184,-0.625247,0.497121,1.633469
1083921547_45,0,sale,1,1.100699,0.06952,0.739719,1.22812
1083921547_45,1,sale,1,1.750783,-0.339821,1.001197,1.778752
1083921547_45,2,sale,1,1.978092,-0.498574,1.004699,2.229126
1083921547_45,3,sale,1,1.985998,-0.414358,1.002395,2.537352
1083921547_45,4,sale,1,1.821056,-0.166716,1.119629,2.698863
1083921547_45,5,sale,1,1.036645,-0.031524,1.389844,2.272578
1083921547_45,6,sale,1,0.167682,-0.148633,1.470989,1.68666
1083921547_45,7,sale,1,-0.115232,-0.260978,1.352808,1.438336
1083921547_45,8,sale,1,0.115042,-0.54946,0.836779,1.376112
1083921547_45,9,sale,1,0.139831,-1.713738,-0.363131,0.769995
1083921547_45,10,sale,1,-0.461887,-2.854918,-1.355448,-0.260744
1083921547_45,11,sale,1,-0.578377,-2.873481,-1.351148,-0.36465
1083921547_45,12,sale,1,0.07929,-1.974895,-0.561904,0.593166
1083921547_45,13,sale,1,0.858494,-1.127796,0.179541,1.599973
1083921547_45,14,sale,1,1.024476,-1.058574,0.20316,1.728548
1083921547_45,15,sale,1,0.818274,-0.975569,0.151515,1.433331
1083921547_45,16,sale,1,0.567886,-0.918102,0.129126,1.111298
108923_93,0,no sale,0,1.09256,0.068171,0.72352,1.262497
108923_93,1,no sale,0,1.782016,-0.168544,0.962689,2.17933
108923_93,2,no sale,0,1.705236,-0.183704,1.02645,2.241217
108923_93,3,no sale,0,1.368321,-0.145883,0.983356,1.939811
108923_93,4,no sale,0,1.166042,-0.124866,0.933802,1.737098
108923_93,5,no sale,0,1.436827,-0.055542,1.095183,2.020473
108923_93,6,no sale,0,1.74107,-0.084149,1.250207,2.379605
108923_93,7,no sale,0,1.517916,-0.178902,1.159678,2.267301
108923_93,8,no sale,0,0.754399,-0.359072,0.964912,1.684646
108923_93,9,no sale,0,-0.527503,-0.563747,1.032043,0.890912
108923_93,10,no sale,0,-3.623624,-1.007857,2.351296,-0.472747
108923_93,11,no sale,0,-6.492433,-1.383401,3.613613,-1.510329
108923_93,12,no sale,0,-6.637686,-1.457852,3.46296,-1.635736
108923_93,13,no sale,0,-3.953017,-1.302713,1.96856,-0.767559
108923_93,14,no sale,0,-1.092885,-1.139607,0.544297,0.338352
10984_69,0,no sale,0,1.093754,0.067292,0.735538,1.209477
10984_69,1,no sale,0,1.428135,-0.180663,1.014036,1.294951
10984_69,2,no sale,0,1.555228,-0.251643,1.070226,1.601333
10984_69,3,no sale,0,1.595216,-0.322673,0.983907,1.926926
10984_69,4,no sale,0,1.359658,-0.78853,0.521967,1.833167
10984_69,5,no sale,0,0.913686,-1.359002,0.000744,1.298806
10984_69,6,no sale,0,0.629308,-1.359866,-0.000687,1.080061
10984_69,7,no sale,0,0.780483,-0.68831,0.580592,1.445249
10984_69,8,no sale,0,1.048353,0.003535,1.111413,1.90296
10984_69,9,no sale,0,0.995709,0.146779,1.224024,1.89052
10984_69,10,no sale,0,0.587349,-0.038652,1.124846,1.534792
10984_69,11,no sale,0,0.299642,-0.308518,0.948087,1.276166
10984_69,12,no sale,0,0.188724,-0.601216,0.625095,1.0973
10984_69,13,no sale,0,0.34229,-0.720562,0.41144,1.145736
112304_72,0,sale,1,1.022376,0.084255,0.72034,1.237763
112304_72,1,sale,1,0.780994,0.021336,0.890575,1.28569
112304_72,2,sale,1,0.839277,-0.096151,0.915352,1.317613
112304_72,3,sale,1,0.888351,-0.205415,0.925578,1.378967
112304_72,4,sale,1,0.991917,-0.138537,1.117957,1.649962
112304_72,5,sale,1,1.029561,0.052189,1.417193,1.974374
112304_72,6,sale,1,1.009663,0.164207,1.542874,2.18233
112304_72,7,sale,1,0.964601,0.076251,1.370461,2.160236
112304_72,8,sale,1,1.157152,-0.045694,1.172105,2.235442
112304_72,9,sale,1,1.480648,-0.015513,1.184248,2.431039
112304_72,10,sale,1,1.619777,0.139549,1.374169,2.496866
112304_72,11,sale,1,1.400756,0.198024,1.464612,2.273111
112304_72,12,sale,1,1.125597,0.16547,1.410023,2.034051
112304_72,13,sale,1,1.008843,0.131994,1.320595,1.957405
112304_72,14,sale,1,0.866304,0.056159,1.183899,1.865448
112304_72,15,sale,1,0.908081,0.008243,1.136999,1.927061
112304_72,16,sale,1,0.978736,-0.105904,1.011485,1.971001
112304_72,17,sale,1,0.914029,-0.255629,0.784458,1.801863
112304_72,18,sale,1,0.549715,-0.470052,0.445825,1.272362
112304_72,19,sale,1,0.182225,-0.719201,0.117247,0.715977
112304_72,20,sale,1,0.018005,-0.890308,-0.049225,0.404121
12048_50,0,sale,1,1.110516,0.051009,0.726005,1.191643
12048_50,1,sale,1,1.700366,-0.371618,0.848309,1.3188
12048_50,2,sale,1,1.729712,-0.370265,0.934382,1.638505
12048_50,3,sale,1,1.695882,-0.249938,0.972383,2.042407
12048_50,4,sale,1,1.655289,-0.029451,1.131924,2.435801
12048_50,5,sale,1,1.613814,0.009891,1.144496,2.493984
12048_50,6,sale,1,1.702405,0.042657,1.226893,2.655177
12048_50,7,sale,1,1.683688,0.108327,1.357358,2.727234
12048_50,8,sale,1,1.561578,0.194111,1.549877,2.698296
12048_50,9,sale,1,1.271476,0.191654,1.599742,2.45345
12048_50,10,sale,1,1.165647,0.225437,1.643711,2.339796
12048_50,11,sale,1,1.337126,0.207592,1.589922,2.439839
12048_50,12,sale,1,1.496282,0.118816,1.427956,2.51794
12048_50,13,sale,1,1.724878,0.075552,1.358668,2.723661
12048_50,14,sale,1,1.754832,0.064224,1.286426,2.739765
12048_50,15,sale,1,1.485965,0.003959,1.1131,2.396663
12048_50,16,sale,1,1.103328,-0.101822,0.921844,1.950677
12048_50,17,sale,1,0.886814,-0.268695,0.780353,1.674939
12048_50,18,sale,1,0.59964,-0.456132,0.628577,1.335536
12048_50,19,sale,1,0.308742,-0.721801,0.35155,0.954756
120561_57,0,sale,1,1.075403,0.075105,0.722123,1.267847
120561_57,1,sale,1,1.618511,-0.067282,0.976263,2.14431
120561_57,2,sale,1,1.661503,-0.051896,1.13727,2.311723
120561_57,3,sale,1,1.698015,0.007497,1.29045,2.405155
120561_57,4,sale,1,1.811493,0.065295,1.389104,2.576986
120561_57,5,sale,1,1.797957,-0.050685,1.269861,2.632794
120561_57,6,sale,1,1.778894,-0.164958,1.13915,2.678267
120561_57,7,sale,1,1.857657,-0.178569,1.098061,2.748655
120561_57,8,sale,1,1.936306,-0.045359,1.16752,2.815317
120561_57,9,sale,1,1.80213,-0.022051,1.206118,2.626171
120561_57,10,sale,1,1.642651,-0.075635,1.258588,2.455634
120561_57,11,sale,1,1.627159,0.020332,1.446433,2.58423
120561_57,12,sale,1,1.68631,0.15536,1.547678,2.821564
120561_57,13,sale,1,1.649774,0.05943,1.360208,2.794141
120561_57,14,sale,1,1.231178,-0.360779,0.839163,2.207442
120561_57,15,sale,1,0.84374,-0.693051,0.377791,1.619754
120561_57,16,sale,1,0.564595,-0.83373,0.165993,1.231803
12584_29,0,sale,1,1.075307,0.068282,0.728421,1.226654
12584_29,1,sale,1,1.36892,-0.367494,0.879393,1.52442
12584_29,2,sale,1,1.516108,-0.581774,0.88758,1.822489
12584_29,3,sale,1,1.626121,-0.521226,0.961231,2.192869
12584_29,4,sale,1,1.666635,-0.194911,1.158759,2.532285
12584_29,5,sale,1,1.55225,0.088651,1.323822,2.514601
12584_29,6,sale,1,1.421698,0.18948,1.401773,2.355778
12584_29,7,sale,1,1.269227,0.21927,1.430334,2.165016
12584_29,8,sale,1,1.048195,0.053425,1.214999,1.882337
12584_29,9,sale,1,0.868119,-0.122966,0.999565,1.685739
12584_29,10,sale,1,0.885608,-0.152307,1.039222,1.731718
12584_29,11,sale,1,1.032178,-0.016146,1.268397,1.918924
12584_29,12,sale,1,0.99138,0.001444,1.24074,1.863858
12584_29,13,sale,1,0.831025,-0.271018,0.844303,1.61988
12584_29,14,sale,1,0.555618,-0.567776,0.417624,1.269464
12584_29,15,sale,1,0.398433,-0.646594,0.249888,1.02185
12584_29,16,sale,1,0.194364,-0.614003,0.145999,0.714843
12584_29,17,sale,1,0.064299,-0.598443,0.115376,0.538547
12845_90,0,no sale,0,1.023112,0.069994,0.704944,1.2294
12845_90,1,no sale,0,0.716036,-0.172768,0.625336,1.220898
12845_90,2,no sale,0,0.766371,-0.167752,0.733339,1.384766
12845_90,3,no sale,0,1.041726,-0.086636,0.948159,1.74323
12845_90,4,no sale,0,1.487668,-0.005466,1.212699,2.248542
12845_90,5,no sale,0,1.604859,-0.185195,1.193389,2.365302
12845_90,6,no sale,0,1.49856,-0.393556,1.028845,2.206909
12845_90,7,no sale,0,1.282314,-0.399193,0.955928,2.014966
12845_90,8,no sale,0,0.937547,-0.29456,0.936518,1.731938
12845_90,9,no sale,0,0.756995,-0.26921,0.915028,1.526701
12845_90,10,no sale,0,0.614936,-0.486584,0.732491,1.329141
12845_90,11,no sale,0,0.788736,-0.514192,0.753097,1.55999
12845_90,12,no sale,0,0.926518,-0.457389,0.790794,1.762869
12845_90,13,no sale,0,0.786715,-0.54135,0.602482,1.547023
12845_90,14,no sale,0,0.470219,-0.761393,0.284206,1.112488
12984_15,0,sale,1,1.0946,0.07832,0.74644,1.231001
12984_15,1,sale,1,1.440045,-0.057177,1.183186,1.52116
12984_15,2,sale,1,1.405431,-0.087076,1.230107,1.686054
12984_15,3,sale,1,1.401414,-0.084734,1.152564,1.924733
12984_15,4,sale,1,1.472694,-0.039401,1.138051,2.265791
12984_15,5,sale,1,1.453837,0.029871,1.219307,2.350636
12984_15,6,sale,1,1.1198,0.069432,1.268014,2.111395
12984_15,7,sale,1,0.06258,-0.043725,1.375338,1.40115
12984_15,8,sale,1,-0.996446,-0.298093,1.383431,0.689598
12984_15,9,sale,1,-1.128106,-0.398326,1.353796,0.649156
12984_15,10,sale,1,-0.284358,-0.246103,1.276131,1.273274
12984_15,11,sale,1,0.782533,0.025436,1.311155,2.073075
12984_15,12,sale,1,1.165042,0.131538,1.405157,2.411275
12984_15,13,sale,1,1.296917,0.123708,1.439354,2.529709
12984_15,14,sale,1,1.166922,0.061021,1.338504,2.325093
12984_15,15,sale,1,1.016059,0.060692,1.206271,2.030911
12984_15,16,sale,1,0.840576,-0.002165,1.012997,1.722131
12984_15,17,sale,1,0.72169,-0.242929,0.731592,1.508317
12984_15,18,sale,1,0.582011,-0.630091,0.360857,1.304331
12984_15,19,sale,1,0.221995,-1.475048,-0.380545,0.734431
12984_15,20,sale,1,-0.189772,-2.331468,-1.035651,0.06099
14352_69,0,sale,1,1.11061,0.0974,0.760429,1.285073
14352_69,1,sale,1,2.148621,0.209368,1.542508,2.618824
14352_69,2,sale,1,2.469152,0.265081,1.735868,3.217274
14352_69,3,sale,1,2.634295,0.303014,1.78168,3.592541
14352_69,4,sale,1,2.678106,0.318099,1.853965,3.766177
14352_69,5,sale,1,2.460295,0.292905,1.886466,3.515485
14352_69,6,sale,1,2.122544,0.244819,1.847462,3.065734
14352_69,7,sale,1,1.635816,0.20981,1.708073,2.509981
14352_69,8,sale,1,1.227481,0.151334,1.534075,2.148985
14352_69,9,sale,1,0.975541,0.097353,1.390788,1.978983
14352_69,10,sale,1,0.813415,-0.03692,1.200325,1.887308
14352_69,11,sale,1,0.88312,-0.258229,1.031209,1.953796
14352_69,12,sale,1,1.117549,-0.412418,0.92974,2.170889
14352_69,13,sale,1,1.469656,-0.324224,1.015391,2.526515
14352_69,14,sale,1,1.576298,-0.17345,1.158851,2.651277
14352_69,15,sale,1,1.281827,-0.256975,1.089372,2.354986
14352_69,16,sale,1,0.856358,-0.548621,0.830317,1.889862
147829_30,0,sale,1,1.057782,0.07989,0.716053,1.263597
147829_30,1,sale,1,1.705235,-0.079356,0.786186,2.18198
147829_30,2,sale,1,2.020715,-0.125066,0.85501,2.667671
147829_30,3,sale,1,2.104482,-0.089683,0.991157,2.908479
147829_30,4,sale,1,2.06678,0.016835,1.221162,3.013269
147829_30,5,sale,1,1.737067,0.069684,1.323103,2.756616
147829_30,6,sale,1,1.347198,-0.018447,1.226131,2.313545
147829_30,7,sale,1,0.931932,-0.076412,1.091062,1.831206
147829_30,8,sale,1,0.797657,-0.051444,1.049908,1.707858
147829_30,9,sale,1,0.871503,-0.093444,1.044333,1.823765
147829_30,10,sale,1,1.18928,-0.035781,1.21415,2.230751
147829_30,11,sale,1,1.283132,-0.08084,1.23537,2.325385
147829_30,12,sale,1,1.381538,-0.121302,1.204272,2.414712
147829_30,13,sale,1,1.430368,-0.137188,1.13624,2.443273
147829_30,14,sale,1,1.196936,-0.233548,0.915629,2.118927
147829_30,15,sale,1,0.769841,-0.321564,0.665802,1.593468
147829_30,16,sale,1,0.605506,-0.421874,0.501121,1.329191
147829_30,17,sale,1,0.387254,-0.514734,0.301009,1.011063
147829_30,18,sale,1,0.350463,-0.597113,0.23247,0.939361
15192_76,0,sale,1,1.046813,0.080924,0.717139,1.254735
15192_76,1,sale,1,1.243061,0.023685,0.859149,1.762922
15192_76,2,sale,1,1.307606,0.030207,0.965153,1.991592
15192_76,3,sale,1,1.374422,0.019448,1.061827,2.137159
15192_76,4,sale,1,1.588738,0.01664,1.281387,2.236284
15192_76,5,sale,1,1.706938,-0.004354,1.462385,2.262046
